MaCK,Ngay,GiaMoCua,GiaCaoNhat,GiaThapNhat,GiaDongCua,KhoiLuongGD,GiaTran,GiaSan,GiaThamChieu,TangGiam,%,GDThoaThuan,NNMua,NNBanCOM,SMA5,SMA10,SMA20,SMA50,GUESS_SMA5_SMA20,GUESS_SMA10_SMA50,CCI
KMF,11/18/2009 12:00:00 AM,17.5,17.5,16.8,17.1,81000,18.5,16.1,17.3,-0.2,-1.16,0,0,0,18.14,17.75,16.525,null,null,null,0.3252657
KMF,11/17/2009 12:00:00 AM,17.8,18,17,17.3,31100,18.2,16,17.1,0.2,1.17,0,0,0,17.78,17.75,16.68,null,null,null,0.4102592
KMF,11/16/2009 12:00:00 AM,16.5,17.6,16.5,17.1,65800,17.7,15.5,16.6,0.5,3.01,0,0,0,17.34,17.77,16.84,null,False,null,0.1583124
KMF,11/13/2009 12:00:00 AM,17.4,17.4,16.1,16.6,17000,17.9,15.7,16.8,-0.2,-1.19,0,0,0,17.04,17.75,16.995,null,null,null,-0.1283603
KMF,11/12/2009 12:00:00 AM,16.9,17,16.5,16.8,22300,17.2,15,16.1,0.7,4.35,0,0,0,16.98,17.7,17.11,null,null,null,-0.1900217
KMF,11/11/2009 12:00:00 AM,15,17.2,15,16.1,21100,17.2,15,16.1,0,0,0,0,0,16.78,17.46,17.16,null,null,null,-0.6796341
KMF,11/10/2009 12:00:00 AM,17,17,16.1,16.1,41400,18.5,16.1,17.3,-1.2,-6.94,0,0,0,16.54,17.16,17.16,null,null,null,-0.559048
KMF,11/9/2009 12:00:00 AM,18.5,18.5,17,17.3,32100,19.4,17,18.2,-0.9,-4.95,0,0,0,16.58,16.96,17.195,null,null,null,0.2742639
KMF,11/6/2009 12:00:00 AM,17.5,18.5,16.1,18.2,90600,18.5,16.1,17.3,0.9,5.2,0,0,0,16.9,16.97,17.285,null,null,null,0.2720163
KMF,11/5/2009 12:00:00 AM,18,18,17,17.3,23900,18.7,16.3,17.5,-0.2,-1.14,0,0,0,17,16.99,17.34,null,null,null,0.09302468
KMF,11/4/2009 12:00:00 AM,18,18.1,16.9,17.5,59300,19.3,16.9,18.1,-0.6,-3.31,0,0,0,17.28,17.03,17.39,null,null,null,0.1201945
KMF,11/3/2009 12:00:00 AM,20.3,20.3,17.9,18.1,59300,20.5,17.9,19.2,-1.1,-5.73,0,2000,0,17.68,17.11,17.43,null,null,null,1.597114
KMF,11/2/2009 12:00:00 AM,19.5,19.5,18,19.2,157200,19.5,17.1,18.3,0.9,4.92,0,0,0,18.06,17.32,17.545,null,True,null,1.954966
KMF,10/30/2009 12:00:00 AM,18,18.4,16.2,18.3,127500,18.4,16,17.2,1.1,6.4,0,1000,0,18.08,17.49,17.62,null,null,null,0.0738584
KMF,10/29/2009 12:00:00 AM,17.4,17.4,17.2,17.2,20300,19.6,17.2,18.4,-1.2,-6.52,0,0,7300,18.06,17.53,17.615,null,null,null,-0.7512929
KMF,10/28/2009 12:00:00 AM,18.3,19.6,18.3,18.4,65800,20.9,18.3,19.6,-1.2,-6.12,55300,0,0,18.24,17.76,17.61,null,null,null,3.255975
KMF,10/27/2009 12:00:00 AM,19.6,19.6,19.6,19.6,11400,22.4,19.6,21,-1.4,-6.67,0,0,0,18.54,18.11,17.635,null,null,null,8.898483
KMF,10/26/2009 12:00:00 AM,22.8,23.4,20.4,21,105800,23.4,20.4,21.9,-0.9,-4.11,0,0,0,18.9,18.48,17.72,null,null,null,18.95398
KMF,10/23/2009 12:00:00 AM,21.9,21.9,21.9,21.9,148900,21.9,19.1,20.5,1.4,6.83,0,0,0,19.62,18.85,17.91,null,null,null,19.21826
KMF,10/22/2009 12:00:00 AM,20.5,20.5,20.5,20.5,156800,20.5,17.9,19.2,1.3,6.77,0,0,1000,20.28,19.17,18.08,null,null,null,10.79543
KMF,10/21/2009 12:00:00 AM,19.2,19.3,18.2,19.2,356000,19.3,16.9,18.1,1.1,6.08,0,0,0,20.44,19.34,18.185,null,null,null,3.108782
KMF,10/20/2009 12:00:00 AM,18.1,18.1,18.1,18.1,72200,18.1,15.9,17,1.1,6.47,0,0,0,20.14,19.34,18.225,null,null,null,-0.4897325
KMF,10/19/2009 12:00:00 AM,17,17,17,17,29600,17,14.8,15.9,1.1,6.92,0,0,0,19.34,19.12,18.22,null,null,null,-5.175004
KMF,10/16/2009 12:00:00 AM,15.9,15.9,15.9,15.9,42300,15.9,13.9,14.9,1,6.71,0,0,100,18.14,18.88,18.185,null,null,null,-10.1327
KMF,10/15/2009 12:00:00 AM,14.9,14.9,14.9,14.9,122000,14.9,13.1,14,0.9,6.43,0,0,0,17.02,18.65,18.09,null,null,null,-15.23486
KMF,10/14/2009 12:00:00 AM,14.8,14.8,13.8,14,56200,15.1,13.3,14.2,-0.2,-1.41,0,0,0,15.98,18.21,17.985,null,null,null,-20.02988
KMF,10/13/2009 12:00:00 AM,14.8,15,13.8,14.2,22400,15,13.2,14.1,0.1,0.71,5000,0,0,15.2,17.67,17.89,16.886,null,null,-21.13108
KMF,10/12/2009 12:00:00 AM,13.5,14.2,13.5,14.1,123700,14.2,12.4,13.3,0.8,6.02,0,0,0,14.62,16.98,17.73,16.874,null,null,-26.02274
KMF,10/9/2009 12:00:00 AM,13.5,13.5,13,13.3,22000,13.9,12.1,13,0.3,2.31,0,0,0,14.1,16.12,17.485,16.856,null,null,-36.99594
KMF,10/8/2009 12:00:00 AM,13,13.2,12.9,13,29300,14.4,12.6,13.5,-0.5,-3.7,0,0,0,13.72,15.37,17.27,16.848,null,null,-52.60699
KMF,10/7/2009 12:00:00 AM,13.8,13.8,13.2,13.5,20600,14.1,12.3,13.2,0.3,2.27,0,0,0,13.62,14.8,17.07,16.844,null,null,-74.12984
KMF,10/6/2009 12:00:00 AM,13.5,13.5,13,13.2,44500,14,12.2,13.1,0.1,0.76,0,0,0,13.42,14.31,16.825,16.824,False,null,-174.6731
KMF,10/5/2009 12:00:00 AM,14,14,12.6,13.1,36900,14.4,12.6,13.5,-0.4,-2.96,0,0,0,13.22,13.92,16.52,16.808,null,null,217.7286
KMF,10/2/2009 12:00:00 AM,13.8,13.8,13.4,13.5,34400,15.4,13.4,14.4,-0.9,-6.25,0,0,0,13.26,13.68,16.28,16.80799,null,null,55.8365
KMF,10/1/2009 12:00:00 AM,14.6,14.9,13.5,14.4,50200,15,13.2,14.1,0.3,2.13,0,0,0,13.54,13.63,16.14,16.806,True,null,27.38978
KMF,9/30/2009 12:00:00 AM,14,14.6,13.6,14.1,76200,14.6,12.8,13.7,0.4,2.92,0,0,0,13.66,13.64,15.925,16.786,null,null,23.60133
KMF,9/29/2009 12:00:00 AM,13.5,14,13.5,13.7,67000,15.5,13.5,14.5,-0.8,-5.52,0,0,0,13.76,13.59,15.63,16.738,null,null,19.72886
KMF,9/28/2009 12:00:00 AM,14.8,15,14.1,14.5,38200,15.3,13.3,14.3,0.2,1.4,0,0,0,14.04,13.63,15.305,16.696,null,null,7.834249
KMF,9/25/2009 12:00:00 AM,14.3,14.5,13.6,14.3,53000,14.7,12.9,13.8,0.5,3.62,0,0,0,14.2,13.73,14.925,16.654,null,null,6.482934
KMF,9/24/2009 12:00:00 AM,14,14,13.5,13.8,43900,15.4,13.4,14.4,-0.6,-4.17,0,0,0,14.08,13.81,14.59,16.606,null,null,5.253043
KMF,9/23/2009 12:00:00 AM,14.4,14.4,14.2,14.4,175100,14.4,12.6,13.5,0.9,6.67,0,0,0,14.14,13.9,14.35,16.564,null,null,1.011029
KMF,9/22/2009 12:00:00 AM,13,13.6,13,13.5,101200,13.6,12,12.8,0.7,5.47,0,0,0,14.1,13.93,14.12,16.488,null,null,3.906427
KMF,9/21/2009 12:00:00 AM,12.6,13.1,12.6,12.8,53100,13.4,11.8,12.6,0.2,1.59,0,0,0,13.76,13.9,13.91,16.406,null,null,4.958537
KMF,9/18/2009 12:00:00 AM,12.6,12.7,12.5,12.6,9400,13.5,11.9,12.7,-0.1,-0.79,0,0,0,13.42,13.81,13.745,16.32199,null,null,5.050502
KMF,9/17/2009 12:00:00 AM,13.3,13.3,12.5,12.7,22700,13.3,11.7,12.5,0.2,1.6,0,0,0,13.2,13.64,13.635,16.23,null,null,3.617941
KMF,9/16/2009 12:00:00 AM,12.5,12.7,12.4,12.5,21000,13.2,11.6,12.4,0.1,0.81,0,0,0,12.82,13.48,13.56,16.10999,null,null,4.72507
KMF,9/15/2009 12:00:00 AM,12.9,12.9,12.1,12.4,51200,13.9,12.1,13,-0.6,-4.62,0,0,0,12.6,13.35,13.47,15.976,null,null,5.097332
KMF,9/14/2009 12:00:00 AM,13.2,13.2,12.8,13,36500,14.2,12.4,13.3,-0.3,-2.26,0,0,0,12.64,13.2,13.415,15.85,null,null,2.374708
KMF,9/11/2009 12:00:00 AM,14,14,13,13.3,43000,14.1,12.3,13.2,0.1,0.76,0,0,0,12.78,13.1,13.415,15.75399,null,null,-0.09799015
KMF,9/10/2009 12:00:00 AM,13.2,13.2,13.1,13.2,215000,13.2,11.6,12.4,0.8,6.45,0,0,0,12.88,13.04,13.425,15.676,null,null,1.871468
KMF,9/9/2009 12:00:00 AM,12,12.6,12,12.4,125700,12.6,11,11.8,0.6,5.08,0,0,0,12.86,12.84,13.37,15.582,null,null,10.17206
KMF,9/8/2009 12:00:00 AM,11.9,11.9,11.6,11.8,30700,12.1,10.7,11.4,0.4,3.51,0,0,0,12.74,12.67,13.3,15.472,null,null,18.00932
KMF,9/7/2009 12:00:00 AM,11.3,11.5,11.2,11.4,16500,12.6,11,11.8,-0.4,-3.39,0,0,0,12.42,12.53,13.215,15.358,null,null,26.0073
KMF,9/4/2009 12:00:00 AM,12.1,12.3,11.3,11.8,55600,12.9,11.3,12.1,-0.3,-2.48,0,0,0,12.12,12.45,13.13,15.262,null,null,21.96615
KMF,9/3/2009 12:00:00 AM,12.5,12.5,11.9,12.1,67600,13.5,11.9,12.7,-0.6,-4.72,0,0,0,11.9,12.39,13.015,15.168,null,null,17.68475
KMF,9/1/2009 12:00:00 AM,13.1,13.1,12.1,12.7,53100,13.1,11.5,12.3,0.4,3.25,0,0,0,11.96,12.41,12.945,15.1,null,null,8.1632
KMF,8/31/2009 12:00:00 AM,12.3,12.3,12.3,12.3,38400,12.3,10.7,11.5,0.8,6.96,0,0,0,12.06,12.4,12.875,15.024,null,null,18.0279
KMF,8/28/2009 12:00:00 AM,11,11.6,11,11.5,46600,11.6,10.2,10.9,0.6,5.5,0,0,0,12.08,12.25,12.725,14.908,null,null,58.09034
KMF,8/27/2009 12:00:00 AM,10.6,11,10.5,10.9,22900,11.4,10,10.7,0.2,1.87,0,500,0,11.9,12.01,12.555,14.762,null,null,60.99667
KMF,8/26/2009 12:00:00 AM,10.7,10.9,10.6,10.7,5900,11.2,9.8,10.5,0.2,1.9,0,0,0,11.62,11.76,12.4,14.63,null,null,45.53383
KMF,8/25/2009 12:00:00 AM,10.6,10.6,10.4,10.5,13200,11.6,10.2,10.9,-0.4,-3.67,0,0,0,11.18,11.57,12.205,14.49,null,null,40.06664
KMF,8/24/2009 12:00:00 AM,10.3,11.1,10.3,10.9,14600,11.7,10.3,11,-0.1,-0.91,0,0,1000,10.9,11.48,12.075,14.346,False,null,23.40119
KMF,8/21/2009 12:00:00 AM,10.8,11.3,10.8,11,38700,11.3,9.9,10.6,0.4,3.77,0,0,0,10.8,11.44,11.985,14.182,null,null,15.61822
KMF,8/20/2009 12:00:00 AM,10.5,10.9,10.5,10.6,8600,11.3,9.9,10.6,0,0,0,0,0,10.74,11.32,11.885,14.028,null,null,19.87255
KMF,8/19/2009 12:00:00 AM,10.8,10.8,10.1,10.6,19400,11.2,9.8,10.5,0.1,0.95,0,0,0,10.72,11.17,11.78,13.896,null,null,20.53554
KMF,8/18/2009 12:00:00 AM,10.8,10.8,10.1,10.5,15400,11.5,10.1,10.8,-0.3,-2.78,0,0,0,10.72,10.95,11.68,13.738,null,null,18.1342
KMF,8/17/2009 12:00:00 AM,10.7,11,10.6,10.8,7500,11.7,10.3,11,-0.2,-1.82,0,0,0,10.7,10.8,11.6,13.562,null,null,11.70421
KMF,8/14/2009 12:00:00 AM,11.1,11.1,10.9,11,8900,11.8,10.4,11.1,-0.1,-0.9,0,0,0,10.7,10.75,11.5,13.362,null,null,7.971144
KMF,8/13/2009 12:00:00 AM,11.4,11.5,10.9,11.1,59000,11.8,10.4,11.1,0,0,0,0,0,10.8,10.77,11.39,13.146,True,null,4.234952
KMF,8/12/2009 12:00:00 AM,11.4,11.4,11,11.1,10300,11.8,10.4,11.1,0,0,0,0,0,10.9,10.81,11.285,12.958,null,null,2.617821
KMF,8/11/2009 12:00:00 AM,11,11.2,11,11.1,19700,11.7,10.3,11,0.1,0.91,0,1500,0,11.02,10.87,11.22,12.796,null,null,2.195524
KMF,8/10/2009 12:00:00 AM,11.5,11.5,10.9,11,26800,11.9,10.5,11.2,-0.2,-1.79,0,0,0,11.06,10.88,11.18,12.654,null,null,1.033263
KMF,8/7/2009 12:00:00 AM,11.8,11.8,11,11.2,7300,12,10.6,11.3,-0.1,-0.88,0,0,0,11.1,10.9,11.17,12.538,null,null,-2.73968
KMF,8/6/2009 12:00:00 AM,11.3,11.7,11,11.3,12000,11.9,10.5,11.2,0.1,0.89,0,0,0,11.14,10.97,11.145,12.446,null,null,-3.724977
KMF,8/5/2009 12:00:00 AM,11.5,11.5,11.1,11.2,25900,12.6,11,11.8,-0.6,-5.08,0,0,0,11.16,11.03,11.1,12.372,null,null,-3.663496
KMF,8/4/2009 12:00:00 AM,11.9,11.9,11.6,11.8,23200,11.9,10.5,11.2,0.6,5.36,0,0,0,11.3,11.16,11.055,12.328,null,null,-26.46699
KMF,8/3/2009 12:00:00 AM,11.2,11.2,11,11.2,47300,11.2,9.8,10.5,0.7,6.67,0,0,0,11.34,11.2,11,12.268,null,null,-4.122649
KMF,7/31/2009 12:00:00 AM,10.5,10.5,10.5,10.5,2300,10.5,9.3,9.9,0.6,6.06,0,0,0,11.2,11.15,10.95,12.196,null,null,38.66404
KMF,7/30/2009 12:00:00 AM,9.9,9.9,9.9,9.9,13300,9.9,8.7,9.3,0.6,6.45,0,0,0,10.92,11.03,10.9,12.128,null,False,158.8475
KMF,7/29/2009 12:00:00 AM,9.5,9.5,9.3,9.3,14700,10.7,9.3,10,-0.7,-7,0,0,0,10.54,10.85,10.83,12.054,null,null,1014.182
KMF,7/28/2009 12:00:00 AM,10.9,10.9,9.9,10,7900,11.3,9.9,10.6,-0.6,-5.66,0,0,0,10.18,10.74,10.805,11.984,null,null,841.1032
KMF,7/27/2009 12:00:00 AM,10.9,10.9,10.4,10.6,2800,10.9,9.5,10.2,0.4,3.92,0,0,0,10.06,10.7,10.79,11.932,False,null,-25.89029
KMF,7/24/2009 12:00:00 AM,10.2,10.2,10.2,10.2,700,10.2,9,9.6,0.6,6.25,0,0,0,10,10.6,10.75,11.874,null,null,-39.1668
KMF,7/23/2009 12:00:00 AM,9.6,9.6,9.4,9.6,2600,9.6,8.4,9,0.6,6.67,0,0,0,9.940001,10.43,10.7,11.796,null,null,-68.02561
KMF,7/22/2009 12:00:00 AM,8.7,9.1,8.5,9,2800,9.5,8.3,8.9,0.1,1.12,0,0,0,9.88,10.21,10.62,11.688,null,null,-102.6423
KMF,7/21/2009 12:00:00 AM,9,9,8.9,8.9,1400,10.1,8.9,9.5,-0.6,-6.32,0,0,0,9.660001,9.92,10.54,11.584,null,null,-125.2907
KMF,7/20/2009 12:00:00 AM,9.5,9.5,9.5,9.5,2200,10.7,9.3,10,-0.5,-5,0,0,0,9.440001,9.750001,10.475,11.5,null,null,-109.1843
KMF,7/17/2009 12:00:00 AM,9.8,10.4,9.8,10,300,11.1,9.7,10.4,-0.4,-3.85,0,0,0,9.4,9.700001,10.425,11.41,null,null,-57.48767
KMF,7/16/2009 12:00:00 AM,10.6,10.6,10,10.4,7200,10.9,9.5,10.2,0.2,1.96,0,0,0,9.559999,9.75,10.39,11.332,null,null,-15.74848
KMF,7/15/2009 12:00:00 AM,10.5,10.5,10.1,10.2,4700,10.7,9.3,10,0.2,2,0,0,0,9.8,9.839999,10.345,11.26,null,null,-17.64764
KMF,7/14/2009 12:00:00 AM,10.6,11,9.9,10,5800,11.3,9.9,10.6,-0.6,-5.66,0,0,0,10.02,9.839999,10.29,11.172,null,null,-8.820815
KMF,7/13/2009 12:00:00 AM,11.2,11.2,10.5,10.6,800,11.2,9.8,10.5,0.1,0.95,0,0,0,10.24,9.839999,10.27,11.114,null,null,51.94221
KMF,7/10/2009 12:00:00 AM,10.7,10.7,10.4,10.5,6900,11.8,10.4,11.1,-0.6,-5.41,0,0,0,10.34,9.87,10.235,11.068,null,null,18.42974
KMF,7/9/2009 12:00:00 AM,11.4,11.4,11,11.1,1300,11.5,10.1,10.8,0.3,2.78,0,0,0,10.48,10.02,10.225,11.038,null,null,72.19057
KMF,7/8/2009 12:00:00 AM,11.1,11.1,10,10.8,6400,11.1,9.7,10.4,0.4,3.85,0,0,0,10.6,10.2,10.205,11,null,null,20.8249
KMF,7/7/2009 12:00:00 AM,10.4,10.4,10.3,10.4,18000,10.4,9.2,9.8,0.6,6.12,0,0,0,10.68,10.35,10.135,10.958,null,null,6.935575
KMF,7/6/2009 12:00:00 AM,9.3,9.9,9.3,9.8,11300,9.9,8.7,9.3,0.5,5.38,0,0,0,10.52,10.38,10.065,10.906,null,null,-33.27819
KMF,7/3/2009 12:00:00 AM,9,9.8,9,9.3,1800,10.2,9,9.6,-0.3,-3.12,0,0,0,10.28,10.31,10.005,10.832,null,null,-70.82998
KMF,7/2/2009 12:00:00 AM,9.3,9.7,9.3,9.6,7400,10.4,9.2,9.8,-0.2,-2.04,0,0,0,9.98,10.23,9.99,10.758,null,null,-60.79188
KMF,7/1/2009 12:00:00 AM,9.6,10.4,9.6,9.8,9300,11,9.6,10.3,-0.5,-4.85,0,0,0,9.780001,10.19,10.015,10.69,null,null,-6.76348
KMF,6/30/2009 12:00:00 AM,10.8,10.8,10.1,10.3,9100,11.5,10.1,10.8,-0.5,-4.63,0,0,0,9.76,10.22,10.03,10.648,null,null,15.81687
KMF,6/29/2009 12:00:00 AM,11.5,11.5,10.7,10.8,3400,12.1,10.7,11.4,-0.6,-5.26,0,0,0,9.96,10.24,10.04,10.628,null,null,32.23092
KMF,6/26/2009 12:00:00 AM,11.9,11.9,10.9,11.4,8000,12.4,10.8,11.6,-0.2,-1.72,0,0,0,10.38,10.33,10.1,10.628,null,null,34.99802
KMF,6/25/2009 12:00:00 AM,11.3,11.9,11.3,11.6,5200,11.9,10.5,11.2,0.4,3.57,0,0,0,10.78,10.38,10.2,10.624,null,True,28.07201
KMF,6/24/2009 12:00:00 AM,10.2,11.6,10.2,11.2,22400,11.6,10.2,10.9,0.3,2.75,0,0,0,11.06,10.42,10.31,10.606,null,null,10.6087
KMF,6/23/2009 12:00:00 AM,10.9,10.9,10.9,10.9,2900,12.5,10.9,11.7,-0.8,-6.84,0,0,0,11.18,10.47,10.41,10.57,null,null,6.135927
KMF,6/22/2009 12:00:00 AM,11.7,12.5,11.7,11.7,3100,13.3,11.7,12.5,-0.8,-6.4,0,0,0,11.36,10.66,10.52,10.558,null,null,14.16344
KMF,6/19/2009 12:00:00 AM,13.1,13.1,12.2,12.5,6400,13.2,11.6,12.4,0.1,0.81,0,0,0,11.58,10.98,10.645,10.578,null,null,16.0583
KMF,6/18/2009 12:00:00 AM,12.4,12.4,12.2,12.4,23000,12.4,10.8,11.6,0.8,6.9,0,0,0,11.74,11.26,10.745,10.608,null,null,11.33485
KMF,6/17/2009 12:00:00 AM,12.6,12.6,11.4,11.6,25400,13,11.4,12.2,-0.6,-4.92,0,0,0,11.82,11.44,10.815,10.626,null,null,6.824652
KMF,6/16/2009 12:00:00 AM,12.2,12.2,12.2,12.2,2200,14,12.2,13.1,-0.9,-6.87,0,0,0,12.08,11.63,10.925,10.66,null,null,7.977468
KMF,6/15/2009 12:00:00 AM,14.8,14.8,13,13.1,12600,14.8,13,13.9,-0.8,-5.76,0,0,0,12.36,11.86,11.05,10.704,null,null,15.06226
KMF,6/12/2009 12:00:00 AM,14,14.1,13.8,13.9,86000,14.3,12.5,13.4,0.5,3.73,0,0,0,12.64,12.11,11.22,10.762,True,null,14.5781
KMF,6/11/2009 12:00:00 AM,13,14,13,13.4,46200,14.4,12.6,13.5,-0.1,-0.74,0,0,0,12.84,12.29,11.335,10.818,null,null,10.27625
KMF,6/10/2009 12:00:00 AM,13.8,13.8,13.5,13.5,9800,15.5,13.5,14.5,-1,-6.9,0,0,0,13.22,12.52,11.47,10.876,null,null,9.912539
KMF,6/9/2009 12:00:00 AM,15.4,15.4,13.5,14.5,39000,15.4,13.4,14.4,0.1,0.69,0,0,0,13.68,12.88,11.675,10.956,null,null,12.38065
KMF,6/8/2009 12:00:00 AM,14.4,14.4,14.2,14.4,46500,14.4,12.6,13.5,0.9,6.67,0,0,0,13.94,13.15,11.905,11.028,null,null,10.07929
KMF,6/5/2009 12:00:00 AM,13.3,13.5,13.3,13.5,67500,13.5,11.9,12.7,0.8,6.3,0,0,0,13.86,13.25,12.115,11.078,null,null,5.210526
KMF,6/4/2009 12:00:00 AM,12,12.9,12,12.7,97300,12.9,11.3,12.1,0.6,4.96,0,0,0,13.72,13.28,12.27,11.11,null,null,1.195765
KMF,6/3/2009 12:00:00 AM,12.4,13.1,11.9,12.1,46500,13.5,11.9,12.7,-0.6,-4.72,0,0,1000,13.44,13.33,12.385,11.13,null,null,0.1215173
KMF,6/2/2009 12:00:00 AM,12.7,12.7,12.5,12.7,67400,12.7,11.1,11.9,0.8,6.72,0,1000,0,13.08,13.38,12.505,11.162,null,null,0.5998594
KMF,6/1/2009 12:00:00 AM,11.2,11.9,11.2,11.9,25600,11.9,10.5,11.2,0.7,6.25,0,0,0,12.58,13.26,12.56,11.18,null,null,-2.973156
KMF,5/29/2009 12:00:00 AM,11.8,11.8,11.1,11.2,35100,12.7,11.1,11.9,-0.7,-5.88,0,0,0,12.12,12.99,12.55,11.18,null,null,-4.272687
KMF,5/28/2009 12:00:00 AM,12.6,12.6,11.8,11.9,70100,13.4,11.8,12.6,-0.7,-5.56,0,0,0,11.96,12.84,12.565,11.192,null,null,-1.839376
KMF,5/27/2009 12:00:00 AM,12.6,12.6,12.1,12.6,70500,12.6,11,11.8,0.8,6.78,0,0,0,12.06,12.75,12.635,11.22,null,null,-0.7316307
KMF,5/26/2009 12:00:00 AM,11.8,11.8,11.8,11.8,10600,11.8,10.4,11.1,0.7,6.31,0,0,0,11.88,12.48,12.68,11.22,null,null,-3.584226
KMF,5/25/2009 12:00:00 AM,11,11.1,11,11.1,20300,11.1,9.7,10.4,0.7,6.73,0,0,0,11.72,12.15,12.65,11.218,null,null,-6.998792
KMF,5/22/2009 12:00:00 AM,10.5,10.5,9.4,10.4,82000,10.5,9.3,9.9,0.5,5.05,0,0,0,11.56,11.84,12.545,11.216,null,null,-12.0242
KMF,5/21/2009 12:00:00 AM,10.1,10.1,9,9.9,160100,10.1,8.9,9.5,0.4,4.21,0,0,0,11.16,11.56,12.42,11.216,null,null,-15.95597
KMF,5/20/2009 12:00:00 AM,9.5,9.5,9.5,9.5,5900,9.5,8.3,8.9,0.6,6.74,0,0,0,10.54,11.3,12.315,11.22,null,null,-19.76637
KMF,5/19/2009 12:00:00 AM,8.9,8.9,8.9,8.9,4700,8.9,7.9,8.4,0.5,5.95,0,0,0,9.959999,10.92,12.15,11.198,null,null,-28.72158
KMF,5/18/2009 12:00:00 AM,8.4,8.4,8.4,8.4,17500,8.4,7.4,7.9,0.5,6.33,0,0,0,9.42,10.57,11.915,11.154,null,null,-44.64277
