<Ticker>,<DTYYYYMMDD>,<Open>,<High>,<Low>,<Close>,<Volume>
AGR,20100729,14.2,14.5,14.2,14.2,27920
AGR,20100728,14.3,14.7,14.3,14.5,31840
AGR,20100727,14.6,14.9,14.5,14.5,22760
AGR,20100726,14.6,14.7,14.6,14.6,20960
AGR,20100723,14.6,14.8,14.6,14.7,34950
AGR,20100722,15,15,14.6,14.6,22920
AGR,20100721,14.8,15.2,14.8,15,18570
AGR,20100720,15,15,14.8,14.9,44180
AGR,20100719,14.7,15.2,14.7,15.2,39660
AGR,20100716,15.2,15.4,15,15,46670
AGR,20100715,15.5,15.9,15.3,15.4,59560
AGR,20100714,16.3,16.3,15.8,15.9,96650
AGR,20100713,15.5,15.8,15.2,15.8,173280
AGR,20100712,14.6,15.1,14.5,15.1,86460
AGR,20100709,14.4,14.6,14.3,14.4,56750
AGR,20100708,15,15.1,14.6,14.6,39630
AGR,20100707,15.2,15.2,14.8,14.8,37080
AGR,20100706,15,15.3,14.8,14.8,76840
AGR,20100705,15.4,15.4,15,15,75230
AGR,20100702,15.5,15.6,15.4,15.4,65020
AGR,20100701,15.4,15.9,15.3,15.4,28270
AGR,20100630,15.4,15.4,15.1,15.3,72080
AGR,20100629,15.8,15.8,15.5,15.5,38340
AGR,20100628,15.6,15.9,15.5,15.6,149670
AGR,20100625,15.8,16,15.6,15.7,111460
AGR,20100624,16.2,16.2,16,16.1,101230
AGR,20100623,16,16.2,16,16.2,154510
AGR,20100622,16.1,16.4,16,16.2,115530
AGR,20100621,16.3,16.4,16.2,16.4,94480
AGR,20100618,16,16.2,16,16.1,148850
AGR,20100617,16,16.4,16,16.3,74110
AGR,20100616,15.5,15.8,15.5,15.6,181610
AGR,20100615,15.5,15.5,15.3,15.5,120910
AGR,20100614,15.4,15.5,15.3,15.4,143030
AGR,20100611,15.5,15.7,15.4,15.4,106820
AGR,20100610,15.9,15.9,15.4,15.4,64000
AGR,20100609,16.3,16.3,15.7,15.9,71620
AGR,20100608,15.8,16.3,15.8,16,77280
AGR,20100607,16.1,16.5,15.8,16.3,250520
AGR,20100604,16,16,16,16,567180
AGR,20100603,15.3,15.5,15.2,15.3,77510
AGR,20100602,15.1,15.4,15,15.2,62060
AGR,20100601,15.4,15.5,15,15.1,49360
AGR,20100531,15.7,15.7,15.3,15.3,66860
AGR,20100528,15.7,15.7,15.4,15.6,199290
AGR,20100527,15,15.4,15,15.1,79700
AGR,20100526,15.2,15.3,15,15,131490
AGR,20100525,15,15.5,14.8,15,221030
AGR,20100524,15.5,15.6,15.2,15.3,107730
AGR,20100521,15.3,15.5,15.3,15.3,203700
AGR,20100520,14.7,16,14.7,16,142580
AGR,20100519,16.4,16.4,15.4,15.4,84600
AGR,20100518,15.9,16.2,15.7,16,28960
AGR,20100517,16.7,16.7,16.2,16.2,78950
AGR,20100514,16.1,16.5,16.1,16.5,711380
AGR,20100513,16.8,16.8,15.9,16.1,150330
AGR,20100512,16.9,17.1,16.5,16.5,339570
AGR,20100511,17.8,17.8,17.3,17.3,230890
AGR,20100510,18,18,16.9,17.8,281780
AGR,20100507,17.6,17.6,17.5,17.6,576230
AGR,20100506,16.4,16.8,16.3,16.8,456270
AGR,20100505,16.5,16.6,16.2,16.3,302930
AGR,20100504,16.5,16.9,16.5,16.6,347950
AGR,20100429,17.6,17.6,17,17.2,789880
AGR,20100428,17,17,17,17,165070
AGR,20100427,16.4,16.4,16.4,16.4,1077280
AGR,20100426,15.8,15.8,15.8,15.8,5085070
AGR,20100422,15,15.3,14.8,15.3,173450
AGR,20100421,14.7,14.8,14.6,14.7,46090
AGR,20100420,14.6,14.8,14.6,14.8,74000
AGR,20100419,14.7,14.8,14.6,14.6,45600
AGR,20100416,14.9,15,14.7,14.9,43890
AGR,20100415,14.7,14.7,14.6,14.7,78230
AGR,20100414,14.8,14.8,14.5,14.7,33830
AGR,20100413,14.9,14.9,14.8,14.8,34570
AGR,20100412,14.9,15,14.9,14.9,67090
AGR,20100409,14.9,15,14.9,14.9,50660
AGR,20100408,14.9,15.1,14.7,14.9,131830
AGR,20100407,14.9,15.1,14.9,15.1,46610
AGR,20100406,15.1,15.2,15,15,83180
AGR,20100405,14.9,15.1,14.8,15,41930
AGR,20100402,15.2,15.2,15,15,39190
AGR,20100401,14.8,15.1,14.7,15,42620
AGR,20100331,14.6,14.9,14.6,14.7,42810
AGR,20100330,14.9,14.9,14.6,14.6,121040
AGR,20100329,15.4,15.4,15,15,41040
AGR,20100326,15.3,15.3,14.8,15,61700
AGR,20100325,15.5,15.5,15,15.1,125370
AGR,20100324,15.3,15.5,15.3,15.5,90790
AGR,20100323,15.6,15.6,15.3,15.3,54380
AGR,20100322,15.7,15.7,15.5,15.5,131010
AGR,20100319,15.9,16,15.6,15.7,93590
AGR,20100318,15.9,16,15.7,15.9,44240
AGR,20100317,16.5,16.5,15.7,15.7,107720
AGR,20100316,16.1,16.1,16.1,16.1,476510
AGR,20100315,15.6,15.8,15.5,15.5,98410
AGR,20100312,15.9,15.9,15.6,15.6,61910
AGR,20100311,15.7,15.7,15.5,15.6,65530
AGR,20100310,16,16.1,15.6,15.6,90200
AGR,20100309,16.1,16.4,16.1,16.1,45000
AGR,20100308,16.4,16.5,16.2,16.4,130550
AGR,20100305,16.1,16.1,15.9,15.9,58020
AGR,20100304,16.1,16.1,15.6,16.1,277580
AGR,20100303,15.6,15.6,15.3,15.5,27060
AGR,20100302,15.5,15.6,15.4,15.5,66750
AGR,20100301,15.3,15.7,15.3,15.6,414870
AGR,20100226,15.5,15.5,15.3,15.5,44840
AGR,20100225,15.5,15.7,15.4,15.5,34750
AGR,20100224,15.2,15.5,15.2,15.5,42360
AGR,20100223,15.6,15.7,15.5,15.6,13350
AGR,20100222,16.2,16.2,15.8,15.9,22350
AGR,20100212,15.5,15.9,15.5,15.8,61750
AGR,20100211,15.5,15.5,15.3,15.5,67720
AGR,20100210,15.4,15.5,15.3,15.3,13440
AGR,20100209,15,15.3,15,15,63980
AGR,20100208,15.5,15.5,15.3,15.3,24640
AGR,20100205,15.6,15.6,15.3,15.3,107160
AGR,20100204,15.6,15.9,15.5,15.6,23350
AGR,20100203,15.4,15.6,15.4,15.6,56860
AGR,20100202,15.5,15.5,15.2,15.4,2968030
AGR,20100201,15.3,15.5,15.3,15.5,21410
AGR,20100129,15.6,15.7,15.3,15.5,99210
AGR,20100128,16.1,16.1,15.7,15.7,51400
AGR,20100127,16.3,16.5,16.1,16.1,95470
AGR,20100126,16.2,16.6,16.2,16.6,194690
AGR,20100125,15.9,16.2,15.8,16.1,112260
AGR,20100122,15.7,16.3,15.7,16.2,356580
AGR,20100121,16.1,16.4,15.9,16.2,201070
AGR,20100120,16,16.5,16,16.1,327050
AGR,20100119,16.5,16.7,16.5,16.5,974900
AGR,20100118,17.3,17.5,17.1,17.1,306720
AGR,20100115,18.1,18.2,17.7,17.8,200790
AGR,20100114,18.5,18.5,18.1,18.2,275580
AGR,20100113,17.6,18,17,18,216360
AGR,20100112,18.3,18.7,17.6,17.6,211180
AGR,20100111,18.6,18.7,17.8,18.4,284470
AGR,20100108,19.5,19.5,18.2,18.2,465330
AGR,20100107,18.8,18.8,18.2,18.8,582470
AGR,20100106,17.4,18.2,17.2,18.2,445200
AGR,20100105,18,18,17.4,17.5,528380
AGR,20100104,17,17.4,17,17.4,302470
AGR,20091231,17.2,17.3,16.6,16.7,207850
AGR,20091230,17.3,17.3,16.6,16.7,139110
AGR,20091229,16.7,17.3,16.6,16.6,206660
AGR,20091228,17.3,18.1,17.3,17.4,463320
AGR,20091225,17.8,18,17.4,18,395360
AGR,20091224,16.7,17.5,16.6,17.4,362380
AGR,20091223,16.8,17.3,16.7,16.8,214170
AGR,20091222,17.1,17.1,16,17.1,908170
AGR,20091221,16.5,16.5,16.5,16.5,10310
AGR,20091218,15.9,15.9,15.9,15.9,123610
AGR,20091217,14.5,15.5,14.5,15.4,477680
AGR,20091216,15.1,15.1,15.1,15.1,64820
AGR,20091215,15.8,16.3,15.7,15.7,134640
AGR,20091214,16.3,17.2,16.3,16.3,346050
AGR,20091211,16.9,16.9,16.9,16.9,193390
AGR,20091210,17.6,19.5,17.6,17.6,504100
