<Ticker>,<DTYYYYMMDD>,<Open>,<High>,<Low>,<Close>,<Volume>
TMX,20100729,28,28.8,27.9,28.3,23700
TMX,20100728,28.6,28.6,27.2,27.9,41500
TMX,20100727,29.3,29.5,28.6,29,28900
TMX,20100726,29.6,29.6,29,29.3,25800
TMX,20100723,28.5,30.3,28.5,29.9,45000
TMX,20100722,29.8,32,29.8,30.4,21800
TMX,20100721,32,32,30.5,31.1,69200
TMX,20100720,30,31.2,30,30.7,66600
TMX,20100719,30,31.3,30,30.5,61700
TMX,20100716,30.5,31.9,30.5,31.5,52600
TMX,20100715,32.2,32.4,31.5,31.9,45200
TMX,20100714,32,34.2,32,33.3,130700
TMX,20100713,32,33,31,32,108000
TMX,20100712,29.5,33.3,29.5,32.6,160700
TMX,20100709,33.9,33.9,30.5,31.2,42200
TMX,20100708,31.7,31.7,31.3,31.7,125400
TMX,20100707,26.8,29.8,26.8,29.7,199800
TMX,20100706,28.7,28.7,27.7,27.9,38700
TMX,20100705,28.2,29.5,28.2,28.7,19900
TMX,20100702,29.2,29.2,27.9,28.2,20400
TMX,20100701,27.8,27.9,27.2,27.7,41800
TMX,20100630,27,28,26.9,27.1,47900
TMX,20100629,28.9,29,28.2,28.7,32700
TMX,20100628,28.5,29,28.5,28.7,34600
TMX,20100625,29,29.5,28.5,28.8,30600
TMX,20100624,29.2,30.5,28.9,29.9,38900
TMX,20100623,30.2,31,30,30.4,41200
TMX,20100622,31,32.6,30.6,31.8,128800
TMX,20100621,28.8,30.8,28.8,30.5,42100
TMX,20100618,28.6,29.4,28.6,28.8,23400
TMX,20100617,30,30,28.5,29.1,74500
TMX,20100616,31.5,31.5,30,30.5,62700
TMX,20100615,31.9,31.9,30.2,30.5,62900
TMX,20100614,29.5,31.5,29.1,30.4,85600
TMX,20100611,30.5,31.5,29,30,148700
TMX,20100610,30.2,30.8,28.6,29.9,35600
TMX,20100609,31,31.8,29,30.6,73100
TMX,20100608,29.8,31,29.8,29.9,137500
TMX,20100607,31.9,32.9,31.9,32,40000
TMX,20100604,37.1,37.1,33,34.2,86500
TMX,20100603,34.6,34.7,34.2,34.7,115600
TMX,20100602,32.8,32.8,28.8,32.5,269300
TMX,20100601,30.6,30.7,30.6,30.7,58700
TMX,20100531,28.7,28.7,28.7,28.7,62900
TMX,20100528,26.9,26.9,26.9,26.9,32400
TMX,20100527,24.5,25.8,24.2,25.2,105000
TMX,20100526,24.1,24.8,23.6,24.2,57200
TMX,20100525,24.8,24.8,23.8,24.4,37500
TMX,20100524,23.8,24.6,23,24,30100
TMX,20100521,23.5,23.5,20.8,23,81500
TMX,20100520,20.3,23.3,20.2,21.9,86800
TMX,20100519,23,23,21.4,21.7,98400
TMX,20100518,23.8,24.8,22.8,23,62300
TMX,20100517,25.8,26,24.2,24.5,67000
TMX,20100514,28.5,28.6,25.5,26.1,48500
TMX,20100513,27.6,28.8,27.5,27.5,142100
TMX,20100512,31.9,31.9,29.6,29.6,42800
TMX,20100511,34.8,34.8,31.8,31.9,100700
TMX,20100510,34.1,34.8,34,34.2,26200
TMX,20100507,36.6,36.6,34.8,36.6,199800
TMX,20100506,33.7,34.3,33.6,34.2,62900
TMX,20100505,32.4,34.3,30.8,32,69600
TMX,20100504,35.3,35.3,32.3,32.9,103100
TMX,20100429,35.8,35.8,34.5,34.8,57700
TMX,20100428,37.7,37.7,33.4,36.5,35800
TMX,20100427,35,37,34.4,35.8,142000
TMX,20100426,34.8,36.8,34.7,35,65400
TMX,20100422,37.4,39.6,36.8,37.3,91000
TMX,20100421,41.3,41.3,39.4,39.6,202800
TMX,20100420,42.3,42.6,40.2,42.4,214100
TMX,20100419,37.4,40.4,37.4,39.8,160300
TMX,20100416,38.8,38.8,37.3,37.7,76200
TMX,20100415,39.8,40.8,38.3,38.9,66100
TMX,20100414,36.3,38.3,35.8,38.3,260900
TMX,20100413,35.8,36.8,34.8,35.8,100100
TMX,20100412,36.8,37.8,35.2,36.3,57400
TMX,20100409,35.7,38.2,35.7,37.8,215100
TMX,20100408,35.8,36.8,34.7,35.7,124200
TMX,20100407,37.4,37.4,36.4,37.4,215900
TMX,20100406,34.9,34.9,34.6,34.9,120500
TMX,20100405,32.6,32.6,32.6,32.6,35100
TMX,20100402,30.1,30.4,29.8,30.4,147400
TMX,20100401,26.8,29.1,26.8,28.4,130300
TMX,20100331,29.9,29.9,26.6,27.2,82500
TMX,20100330,28,28,27.1,27.9,141700
TMX,20100329,25.4,26.1,25.4,26.1,46500
TMX,20100326,23.8,25.8,23.7,24.4,101800
TMX,20100325,27.3,27.3,25.4,25.5,85600
TMX,20100324,28.8,29.8,26.5,27.3,85800
TMX,20100323,30.3,30.3,26.8,27.8,47800
TMX,20100322,25.8,29.4,25.8,28.3,213400
TMX,20100319,28.8,28.8,25.9,27.4,72100
TMX,20100318,26.9,26.9,26.8,26.9,115800
TMX,20100317,25.1,25.1,23.8,25.1,98600
TMX,20100316,23.4,23.4,23.4,23.4,232700
TMX,20100315,21.8,21.8,21.8,21.8,3000
TMX,20100312,20.3,20.3,20.3,20.3,5300
TMX,20100311,18.9,18.9,18.9,18.9,9900
TMX,20100310,17.6,17.6,17.6,17.6,4400
TMX,20100309,16.4,16.4,16.4,16.4,6000
TMX,20100308,15.3,15.3,15.3,15.3,8700
TMX,20100305,14.7,14.9,13.9,14.3,40200
TMX,20100304,13.2,14.6,13.2,13.9,64400
TMX,20100303,14,14.1,13.8,13.9,20500
TMX,20100302,13.8,13.8,13,13.1,33500
TMX,20100301,14,14,13,13.1,1100
TMX,20100226,13.8,13.8,13.4,13.6,200
TMX,20100225,13.4,13.4,13.4,13.4,100
TMX,20100224,13.3,13.3,12.3,12.5,1400
TMX,20100223,13.6,13.6,12.8,12.8,5100
TMX,20100222,13.6,13.6,13.6,13.6,1100
TMX,20100212,12.8,12.8,12.8,12.8,200
TMX,20100211,13.6,13.6,12.3,12.4,4300
TMX,20100210,13.2,13.2,12.8,12.8,6500
TMX,20100209,14,14,12.8,12.9,1700
TMX,20100208,13.8,13.8,13.8,13.8,100
TMX,20100205,13.6,13.6,13.6,13.6,100
TMX,20100204,12.8,13.6,12.7,13.2,12400
TMX,20100203,12.8,13,12.6,12.8,20400
TMX,20100201,12.5,12.5,12.1,12.3,6000
TMX,20100129,11.8,12.1,11.8,12.1,5000
TMX,20100128,11.4,11.4,11.2,11.3,700
TMX,20100127,11.3,11.3,11.3,11.3,1300
TMX,20100126,11.3,12.2,11.3,11.6,16400
TMX,20100125,12.2,12.2,12.2,12.2,100
TMX,20100122,12.2,12.2,11.3,11.7,16000
TMX,20100121,11.5,11.5,11.3,11.4,11100
TMX,20100120,12,12,11.7,11.8,24400
TMX,20100119,12.6,12.6,12.6,12.6,7000
TMX,20100118,12.4,12.4,11.8,12.2,5500
TMX,20100115,12.3,12.3,11.4,11.6,7300
TMX,20100114,11.4,12,11.4,11.7,3700
TMX,20100113,12.8,12.8,11.4,12,3900
TMX,20100112,12,12,11.7,11.9,9000
TMX,20100111,12.5,12.5,12.3,12.4,3000
TMX,20100108,13.5,13.5,13.3,13.3,5200
TMX,20100107,13.3,13.3,13,13.1,400
