<Ticker>,<DTYYYYMMDD>,<Open>,<High>,<Low>,<Close>,<Volume>
S55,20100729,39.1,40.4,39.1,40.4,11300
S55,20100728,40.2,40.2,39,39.3,51100
S55,20100727,42,42,41.5,41.9,4100
S55,20100726,43.9,43.9,41.2,41.3,40800
S55,20100723,45,45.5,43.7,44.3,68400
S55,20100722,43,45,43,43.7,88200
S55,20100721,46,46,43,44.2,29500
S55,20100720,45,45.5,44.5,45,64100
S55,20100719,42,44.4,42,43,62800
S55,20100716,41.2,44,41,41.5,57400
S55,20100715,41.9,41.9,40.2,41.2,16900
S55,20100714,42.8,42.8,40.4,41.3,32000
S55,20100713,40.5,40.5,39.7,40.2,18900
S55,20100712,40,40,38.9,39,4900
S55,20100709,38.5,39.3,38.4,38.9,15200
S55,20100708,39.3,39.3,38.5,39,2000
S55,20100707,38.5,39,38.3,38.4,4800
S55,20100706,39,39.5,38.2,38.8,28500
S55,20100705,39.9,39.9,38.8,39.7,2100
S55,20100702,39.4,39.4,38.6,39,14200
S55,20100701,39.2,40.2,38,38.8,21600
S55,20100630,38,38.5,38,38.1,6200
S55,20100629,39.5,39.5,39,39.2,28300
S55,20100628,38.3,39,38.3,38.7,13800
S55,20100625,37.5,39.1,37.5,38.3,11500
S55,20100624,39.9,39.9,39,39.2,9400
S55,20100623,39.7,39.8,39.7,39.7,7600
S55,20100622,39.3,40,39.2,39.7,20700
S55,20100621,40.5,40.5,39.5,39.9,18800
S55,20100618,39,40.1,39,39.7,20700
S55,20100617,39,39.2,38.7,39,16100
S55,20100616,40,40,39.5,39.8,11400
S55,20100615,39.6,40,39,39.5,11000
S55,20100614,39.2,39.8,39.1,39.5,30100
S55,20100611,39.4,39.5,38.1,38.3,22000
S55,20100610,37.7,38,37.7,37.8,1000
S55,20100609,38,38,36.8,37,13500
S55,20100608,36.4,37.3,36.4,36.7,12400
S55,20100607,38.1,38.1,36,36.5,43400
S55,20100604,39.3,39.3,38,38.5,7700
S55,20100603,39,39,38.2,38.6,10600
S55,20100602,38,38.5,37.5,37.9,19400
S55,20100601,38,38.5,37.8,38,12800
S55,20100531,38.6,38.6,38.5,38.5,3500
S55,20100528,39,40.7,39,40.6,40700
S55,20100527,38,38.3,37.3,38.1,7600
S55,20100526,37.5,38.8,37.5,38.1,10900
S55,20100525,37.5,37.8,36.7,37,14300
S55,20100524,36.5,37.9,35.9,36.7,20900
S55,20100521,35.9,36.5,35.8,35.9,65700
S55,20100520,37.2,41,37.1,38.4,75100
S55,20100519,42,42.1,39,39.8,35100
S55,20100518,41.6,42.3,41.6,41.9,25200
S55,20100517,42,43,41.5,42.2,72600
S55,20100514,42.5,43.4,42,42.2,27900
S55,20100513,42.9,43.2,41,42.2,41800
S55,20100512,45,45,41.4,41.9,75300
S55,20100511,45,45.5,44,44.5,17000
S55,20100510,44,45.7,42.5,44,46400
S55,20100507,47.1,47.1,44.5,45.6,26000
S55,20100506,45,47.5,45,46.9,50200
S55,20100505,46.2,46.8,46.2,46.4,34600
S55,20100504,48,49.5,47.4,48,63900
S55,20100429,46.5,48,46.5,47.7,49400
S55,20100428,46.7,47.9,46.7,47.1,43000
S55,20100427,45.2,49,45.1,46.7,90600
S55,20100426,46.6,46.6,45.3,45.9,71200
S55,20100422,48.6,51.3,44.5,46.6,151500
S55,20100421,48.5,48.6,46.1,47.9,110800
S55,20100420,44.8,47,44.3,45.3,106500
S55,20100419,43.6,45,42.5,43.9,72600
