<Ticker>,<DTYYYYMMDD>,<Open>,<High>,<Low>,<Close>,<Volume>
SJD,20100729,16,16.2,16,16,38030
SJD,20100728,16.4,16.4,16.2,16.3,8280
SJD,20100727,16.5,16.5,16.3,16.3,8130
SJD,20100726,17,17,16.4,16.4,7590
SJD,20100723,16.5,16.6,16.4,16.4,12440
SJD,20100722,16.5,16.7,16.5,16.6,41460
SJD,20100721,16.8,16.9,16.7,16.9,10300
SJD,20100720,16.7,16.8,16.6,16.8,35760
SJD,20100719,16.6,16.7,16.5,16.7,12760
SJD,20100716,16.8,16.8,16.6,16.7,3790
SJD,20100715,16.8,16.8,16.7,16.7,31050
SJD,20100714,17.1,17.1,16.7,16.7,246350
SJD,20100713,16.5,16.8,16.5,16.7,51270
SJD,20100712,16.5,16.5,16.4,16.5,18580
SJD,20100709,16.5,16.5,16.3,16.5,49050
SJD,20100708,16.6,16.9,16.5,16.5,21240
SJD,20100707,17.2,17.2,16.5,16.5,10550
SJD,20100706,16.7,16.7,16.5,16.5,12730
SJD,20100705,16.7,16.9,16.7,16.7,26970
SJD,20100702,17.3,17.3,16.8,16.8,42510
SJD,20100701,16.7,16.9,16.7,16.8,68460
SJD,20100630,16.9,16.9,16.8,16.9,104510
SJD,20100629,16.8,17.5,16.8,17,124750
SJD,20100628,17.1,17.1,16.9,16.9,7940
SJD,20100625,17,17.1,16.9,17,100880
SJD,20100624,17.1,17.7,17.1,17.7,1020
SJD,20100623,17,17.5,17,17.2,5790
SJD,20100622,17.9,17.9,17.2,17.2,16900
SJD,20100621,17.2,17.6,16.8,17.6,97580
SJD,20100618,17.2,17.2,16.8,16.8,7670
SJD,20100617,17.2,17.2,17,17,7410
SJD,20100616,17.3,17.3,17,17,24010
SJD,20100615,17.2,17.3,16.9,17,60930
SJD,20100614,17.3,17.3,16.7,16.8,42220
SJD,20100611,16.6,16.9,16.6,16.7,5200
SJD,20100610,16.2,16.7,16.2,16.7,11740
SJD,20100609,17,17,16.6,16.6,28980
SJD,20100608,16.8,16.8,16.7,16.8,16580
