<Ticker>,<DTYYYYMMDD>,<Open>,<High>,<Low>,<Close>,<Volume>
RCL,20100729,80,82,80,80.4,1800
RCL,20100728,83.4,83.4,80,80.2,4400
RCL,20100727,80.5,81.8,80.5,80.7,2300
RCL,20100726,83,83,79.8,81,7200
RCL,20100723,82.1,84.6,82.1,83,1200
RCL,20100722,84,84,82,82.9,3800
RCL,20100721,84,84,83.9,83.9,400
RCL,20100720,83.8,84.2,83.8,83.9,6400
RCL,20100719,84,84,83.5,83.8,7300
RCL,20100716,85,86.6,84,84.6,8900
RCL,20100715,87.2,87.2,84.1,84.5,14100
RCL,20100714,89.8,89.8,85,87.3,18900
RCL,20100713,86.8,88,86.8,87.5,27900
RCL,20100712,85,88,85,86.8,32500
RCL,20100709,86,87.9,83.5,86.5,12900
RCL,20100708,86.4,86.4,83.1,86,14200
RCL,20100707,84.8,84.8,82,83.8,10400
RCL,20100706,83.6,85,82.4,82.8,12000
RCL,20100705,83.6,84,83.5,83.8,13300
RCL,20100702,85,85,84.1,84.4,3500
RCL,20100701,82.8,85.9,82.8,84.2,1400
RCL,20100630,91.8,91.8,85.5,87,5000
RCL,20100629,85.8,87,85.5,85.9,65000
RCL,20100628,84.5,85.5,83,84.4,3900
RCL,20100625,85.5,85.5,85.4,85.5,6000
RCL,20100624,86.8,86.8,85,85.7,3700
RCL,20100623,83.1,86.9,83.1,84.2,11300
RCL,20100622,86,88,85.1,86.3,20100
RCL,20100621,85.5,86.9,84.9,85.3,4200
RCL,20100618,86,86,85.2,85.5,11400
RCL,20100617,88,89.6,85.1,89.2,19100
RCL,20100616,88,88,86.6,87.2,5700
RCL,20100615,88,88.9,86.5,88.8,80300
RCL,20100614,88.9,88.9,87,88.6,14700
RCL,20100611,88.9,88.9,85,87.8,31000
RCL,20100610,85,85.6,83,85.1,24300
RCL,20100609,86.9,86.9,83,85.7,23600
RCL,20100608,86.5,86.5,83,85.7,6000
RCL,20100607,88,88,86.3,86.5,8100
RCL,20100604,91.9,93.4,88,92.7,42500
RCL,20100603,92.9,92.9,88.5,92.2,53700
RCL,20100602,90,90,89,89.3,9100
RCL,20100601,88.8,94.3,86.9,92.2,59800
RCL,20100531,83.5,88.8,83.5,88.2,22900
