<Ticker>,<DTYYYYMMDD>,<Open>,<High>,<Low>,<Close>,<Volume>
NGC,20100728,20.4,20.4,20.4,20.4,200
NGC,20100727,19.8,19.8,19.5,19.6,400
NGC,20100726,19,19,18.3,18.6,700
NGC,20100723,20.6,20.6,19.1,19.3,1100
NGC,20100722,20.5,20.6,20.5,20.5,300
NGC,20100721,20.3,21,20.3,20.7,200
NGC,20100720,20.3,20.3,20.3,20.3,100
NGC,20100719,19.6,20.4,19.6,20.2,600
NGC,20100716,21,21,20.9,20.9,500
NGC,20100715,19.6,20.8,19.6,20.4,300
NGC,20100714,21,21,20.9,21,200
NGC,20100713,19.5,20.2,19.4,19.7,1800
NGC,20100712,18.9,18.9,18.9,18.9,400
NGC,20100708,21.2,21.2,19.8,20.3,1400
NGC,20100707,20.2,20.4,20.2,20.4,500
NGC,20100706,19.1,19.1,19.1,19.1,300
NGC,20100705,18.1,19.3,17.8,17.9,4900
NGC,20100702,20.1,20.1,17.6,18.1,4900
NGC,20100701,19,19,18.6,18.8,500
NGC,20100629,20.8,20.8,19.8,20,1500
NGC,20100625,21.2,21.2,21.2,21.2,100
NGC,20100624,21.6,21.6,20.3,21.2,300
NGC,20100623,20.5,20.5,20.1,20.2,1400
NGC,20100622,21.6,21.6,21.6,21.6,200
NGC,20100621,20.8,20.8,20.5,20.6,1800
NGC,20100618,20.6,20.6,20.6,20.6,100
NGC,20100617,22,22,22,22,100
NGC,20100616,21.5,21.5,21.5,21.5,400
NGC,20100615,21.7,21.7,20.4,20.5,1100
NGC,20100611,20.8,20.8,20.8,20.8,200
NGC,20100610,24,24,21.4,22.3,300
NGC,20100609,23,23,23,23,500
NGC,20100607,22,22,22,22,100
NGC,20100604,21.4,21.4,21.4,21.4,300
NGC,20100603,23,23,23,23,100
NGC,20100531,22,22,22,22,100
NGC,20100528,21.4,21.4,21.4,21.4,1000
NGC,20100527,20,20,20,20,200
NGC,20100526,18.9,21.7,18.9,20.4,1100
NGC,20100525,20.5,20.5,20.1,20.3,500
NGC,20100524,21.6,21.6,21.6,21.6,3400
NGC,20100517,23.2,23.2,23.1,23.2,1100
NGC,20100514,22.7,22.7,21.2,22.5,600
NGC,20100513,23.3,24.5,21.7,22.7,2000
NGC,20100512,23.5,23.5,23.1,23.3,1100
NGC,20100511,23.7,23.7,21.7,23.4,2300
NGC,20100510,23.2,23.5,23,23.2,10600
NGC,20100507,23.5,23.5,22.5,22.9,2600
NGC,20100506,20.8,22.5,20.8,22.5,13800
NGC,20100505,21,21.5,21,21.1,3400
NGC,20100428,21.1,23,21.1,21.5,2500
NGC,20100422,23.4,23.4,21.6,22.4,3500
NGC,20100421,23.2,23.2,23,23.2,3100
NGC,20100420,22.5,22.5,22,22.3,2300
NGC,20100419,21.5,22.2,21.5,21.9,1600
NGC,20100416,22,22.1,21,21.5,3200
NGC,20100415,20.6,21,20.6,21,1100
NGC,20100414,20.5,20.5,20.5,20.5,2000
NGC,20100413,21.2,21.2,21.2,21.2,400
NGC,20100412,22.5,22.5,22.5,22.5,2000
NGC,20100409,23.4,23.4,21,21.1,4800
NGC,20100406,22.2,22.2,21,21.9,1300
NGC,20100405,20.5,21,20.5,20.8,800
NGC,20100402,22,22,22,22,100
NGC,20100401,21,22.5,20.5,21,500
NGC,20100331,21.5,21.5,21.5,21.5,100
NGC,20100326,21.5,21.5,21.5,21.5,500
NGC,20100323,22.5,22.5,22.5,22.5,1000
NGC,20100319,23.5,23.5,23,23,1800
NGC,20100318,21.7,23,21,22.4,7200
NGC,20100317,22.2,22.2,21.2,21.5,4900
NGC,20100316,24.7,24.7,22,22.2,1500
NGC,20100315,23.1,23.1,23.1,23.1,1500
NGC,20100312,21.6,21.6,21.6,21.6,1600
NGC,20100311,21,21,20,20.2,800
NGC,20100310,20.1,22.5,20.1,21.2,4800
NGC,20100309,22.7,22.7,20.8,21.1,700
NGC,20100308,21.3,23.8,21.3,21.4,6100
NGC,20100305,23.4,23.4,22.5,22.8,500
NGC,20100304,21,22.5,21,21.9,1000
NGC,20100303,20.6,21.8,20.6,21.1,500
NGC,20100302,23.7,23.7,21.4,21.9,600
NGC,20100301,23,23,23,23,5500
NGC,20100226,23.5,23.5,22.9,23.2,900
