<Ticker>,<DTYYYYMMDD>,<Open>,<High>,<Low>,<Close>,<Volume>
VBC,20100729,62,64.6,61.9,64.6,11500
VBC,20100728,64.5,64.9,64,64.6,9500
VBC,20100727,64.4,64.4,64.4,64.4,10500
VBC,20100726,64.4,64.4,64,64.4,10000
VBC,20100723,62,65,62,64.4,25600
VBC,20100722,62,64,58,60.8,11500
VBC,20100721,59.9,59.9,59.8,59.9,10000
VBC,20100720,60.7,60.7,60,60.3,10700
VBC,20100719,62,62,60.1,60.7,10400
VBC,20100716,60.1,63.7,59.4,60.1,14200
VBC,20100715,60.2,64.3,60.2,63.7,3500
VBC,20100714,66.2,66.2,62.9,64.3,13900
VBC,20100713,59.3,63.1,59.3,62.6,22100
VBC,20100712,58.2,60,58.2,59,8000
VBC,20100709,60,62.4,60,61.4,30400
VBC,20100708,56.6,60.5,56,58.4,47800
VBC,20100707,56.7,57,56,56.6,31500
VBC,20100706,58,58,55,56.7,12700
VBC,20100705,58.5,58.5,58,58.3,4200
VBC,20100702,58.6,58.6,58.5,58.5,500
VBC,20100701,63.5,63.5,59,62.8,30200
VBC,20100630,62,63.4,62,63.4,45400
VBC,20100629,59,59.4,59,59.3,27200
VBC,20100628,55.1,55.6,55.1,55.6,32500
VBC,20100625,50.3,53.9,50.1,52,37100
VBC,20100624,54,54.8,47.8,50.4,58400
VBC,20100623,50.5,53.6,50,51.3,80200
VBC,20100622,50,50.1,50,50.1,126300
VBC,20100621,46.9,46.9,46.9,46.9,48800
VBC,20100618,41.9,44.2,41.5,43.9,91800
VBC,20100617,41.4,41.4,41,41.4,5000
VBC,20100616,37.1,41.5,37.1,38.7,34800
VBC,20100615,38.8,41.5,38.8,38.8,24600
VBC,20100614,40,40.5,39,39.2,34100
VBC,20100611,44,44,41.5,41.9,6000
VBC,20100610,42,42,41.4,41.8,6500
VBC,20100609,41,41.8,40.6,41.4,18200
VBC,20100608,38.2,41.8,38,40.6,54100
VBC,20100607,39.7,40,39.7,39.8,13900
VBC,20100604,39.2,40,39,39.7,20700
VBC,20100603,40.1,40.1,39,39.2,1000
VBC,20100602,38.1,40.5,38,40,60000
VBC,20100601,39,40,39,39.3,17100
VBC,20100531,39,39,39,39,100
VBC,20100528,37,40,37,38.4,4800
VBC,20100526,36.3,39.5,36.3,38.1,5700
VBC,20100525,39,39,39,39,100
VBC,20100524,37.6,37.7,37.6,37.6,3000
VBC,20100521,35.9,36,34.9,35.3,8100
VBC,20100520,38.2,38.2,35.9,36.1,6100
VBC,20100519,41,41,38.2,38.5,11600
VBC,20100517,41,41,41,41,10400
VBC,20100514,38.9,41.5,38.9,39,8600
VBC,20100513,38.9,38.9,38.7,38.8,1100
VBC,20100512,40.1,40.1,39.6,40,12300
VBC,20100511,42.8,42.8,40.7,42.2,13500
VBC,20100510,41.5,41.5,40,40.5,8800
VBC,20100507,44.9,44.9,41,42.7,17500
VBC,20100506,42,43.1,40.3,42,54400
VBC,20100505,40,41.5,39.5,40.3,23300
VBC,20100504,40.2,40.2,39.2,40,26600
VBC,20100429,37,38.4,36.5,37.6,23100
VBC,20100428,37,37,35.6,35.9,4700
VBC,20100427,37,37.5,37,37.4,2400
VBC,20100426,38,38,37.9,38,800
VBC,20100422,39.5,39.5,36,37.5,700
VBC,20100421,37.1,38.9,37.1,38.2,5000
VBC,20100420,35,37,35,36.8,8400
VBC,20100419,35,35.1,34.2,34.6,15400
VBC,20100416,38,38,36,36.7,5400
VBC,20100415,35.7,38,35.7,37.7,1400
VBC,20100414,37.8,37.8,37.1,37.5,3100
VBC,20100413,37,37,36,36.8,11100
VBC,20100412,36.6,37.1,36.2,36.8,12400
VBC,20100409,37,38,37,37.4,9800
VBC,20100408,38.5,38.5,37.1,37.3,10900
VBC,20100407,38,38,35.6,37.1,6100
VBC,20100406,37,37,34.5,36.2,13400
VBC,20100405,37.1,37.1,36.8,37,12200
VBC,20100402,40,40.8,37,39.2,7100
VBC,20100401,39.3,39.6,37.1,38.8,18300
VBC,20100331,39,39,36.4,37,700
VBC,20100330,40,40,36.1,36.4,19200
VBC,20100329,40,40,38.5,38.8,15800
VBC,20100326,43.7,43.7,39.5,41.4,8100
VBC,20100325,45,45,41.2,41.4,28200
VBC,20100324,44.3,44.3,44,44.3,40000
VBC,20100323,41,42,40,41.4,59000
VBC,20100322,38,40.3,37.6,39.2,66300
VBC,20100319,35.5,40,35.5,37.6,24500
VBC,20100318,37.5,39,37.4,37.6,5400
VBC,20100317,30,44,30,40.2,33500
