8/6/2010,32.5,31.7,31.8
8/5/2010,32.5,32.1,32.5
8/4/2010,33,32.5,32.5
8/3/2010,32.8,32.6,32.7
8/2/2010,33.9,32.6,32.6
7/30/2010,33.5,33,33.5
7/29/2010,34,34,34
7/28/2010,33.7,32.9,32.9
7/27/2010,33.1,33,33
7/26/2010,33.2,33,33.1
7/23/2010,34.4,33.4,33.4
7/22/2010,33.4,33,33
7/21/2010,33.6,33.4,33.4
7/20/2010,33.7,33.6,33.6
7/19/2010,33.6,33.4,33.6
7/16/2010,34,33.8,33.8
7/15/2010,34.1,34.1,34.1
7/14/2010,34.2,34,34.1
7/13/2010,34,33.7,33.9
7/12/2010,33.8,33.2,33.8
7/9/2010,33.9,33.5,33.9
7/8/2010,34.3,33.5,33.5
7/7/2010,34.2,33.5,34.2
7/6/2010,33.7,33.5,33.5
7/5/2010,33.7,33.4,33.7
7/2/2010,34.9,33.5,33.7
7/1/2010,34.5,33.5,33.5
6/30/2010,33.9,32.9,33.9
6/29/2010,34,33.8,33.8
6/28/2010,34.1,33.7,33.7
6/25/2010,33.7,33.7,33.7
6/24/2010,34.5,34.4,34.5
6/23/2010,35,33.9,33.9
6/22/2010,34.5,34.2,34.5
6/21/2010,35.9,34.5,35.2
6/18/2010,34.9,34.4,34.9
6/17/2010,34.8,34.2,34.5
6/16/2010,35,33.8,34.3
6/15/2010,34.3,33.7,33.7
6/14/2010,34.5,34.3,34.3
6/11/2010,35.4,34.3,34.4
6/10/2010,34.8,34,34.2
6/9/2010,34.6,34,34
6/8/2010,34.4,33,34
6/7/2010,34.9,33.5,34
6/4/2010,35,34.7,34.9
6/3/2010,35.6,34.8,34.8
6/2/2010,35.5,34.8,34.8
6/1/2010,35,34.3,34.8
5/31/2010,35,34.6,34.8
5/28/2010,35.9,35,35.3
5/27/2010,35,34.5,34.5
5/26/2010,35.5,34.5,35.3
5/25/2010,34.8,33.9,33.9
5/24/2010,34.8,34,34.8
5/21/2010,34.3,34,34
5/20/2010,36,34.5,35
5/19/2010,35.5,34.8,34.8
5/18/2010,36.1,35.3,36
5/17/2010,36.4,36,36
5/14/2010,37.2,35.8,37.2
5/13/2010,37,35.7,36.5
5/12/2010,36.4,35.7,35.7
5/11/2010,38.4,36.8,37
5/10/2010,37.5,36.8,37
5/7/2010,39,38.2,38.3
5/6/2010,40.2,39.3,40
5/5/2010,40.5,38.6,40
5/4/2010,38.6,37.2,38.6
4/29/2010,37.5,36.2,37.2
4/28/2010,38.3,36.2,36.2
4/27/2010,38.3,36.4,38
4/26/2010,39.4,37.2,38.3
4/22/2010,37.6,36.4,37.6
4/21/2010,38,37.2,37.5
4/20/2010,37.5,36.4,37.5
4/19/2010,36.5,35,36.5
4/16/2010,35.9,35.3,35.3
4/15/2010,35.8,35,35.5
4/14/2010,35.2,35,35.2
4/13/2010,35.5,35,35
4/12/2010,35.3,35,35
4/9/2010,35.3,35.1,35.2
4/8/2010,35.4,35.1,35.1
4/7/2010,35.8,35.3,35.4
4/6/2010,36.9,35.7,35.7
4/5/2010,37,36.3,36.3
4/2/2010,37.1,36,37
4/1/2010,36.9,35.6,36.7
3/31/2010,35.5,34.8,35.2
3/30/2010,36,34.7,34.8
3/29/2010,34.7,34.3,34.7
3/26/2010,34,33.1,33.1
3/25/2010,34.4,33.4,33.6
3/24/2010,35.2,34.2,34.6
3/23/2010,35.2,34.5,34.5
3/22/2010,35.1,34.9,35
3/19/2010,35.5,35,35
3/18/2010,35.7,35,35.2
3/17/2010,35.6,34.6,34.9
3/16/2010,35.2,35,35
3/15/2010,35.3,34.6,35.3
3/12/2010,35.5,35.1,35.3
3/11/2010,35.8,35.1,35.4
3/10/2010,36,35.5,35.6
3/9/2010,36.5,34.6,36
3/8/2010,35,34.8,35
3/5/2010,34.8,34.4,34.7
3/4/2010,34.9,34.4,34.4
3/3/2010,34.5,34,34.4
3/2/2010,34.9,34.1,34.1
3/1/2010,34.9,34,34.9
2/26/2010,34.6,34,34.6
2/25/2010,34,33.1,33.9
2/24/2010,33.7,32.5,33.1
2/23/2010,34.4,33,33.5
2/22/2010,34.9,34.5,34.5
2/12/2010,35.1,34,34.5
2/11/2010,34.2,33,33.5
2/10/2010,33.9,31.2,33.7
2/9/2010,32.8,32.5,32.5
2/8/2010,33,32.5,33
2/5/2010,34.1,33,33.8
2/4/2010,34,33.3,34
2/3/2010,33.5,33.4,33.4
2/2/2010,33.3,32.5,33
2/1/2010,34.2,33.3,33.3
1/29/2010,34,31.5,34
1/28/2010,34.9,32.8,32.8
1/27/2010,35,33.1,34
1/26/2010,35.2,34,35
1/25/2010,34.3,33,34
1/22/2010,35,32.3,34
1/21/2010,35,34,34
1/20/2010,36,34.5,35
1/19/2010,35.8,33.1,35.3
1/18/2010,35,34.1,34.3
1/15/2010,36,35,35.3
1/14/2010,36.8,35.9,36
1/13/2010,35.9,34.5,35.9
1/12/2010,37.2,36.2,36.2
1/11/2010,39.9,36.8,38.1
1/8/2010,38.1,38.1,38.1
1/7/2010,36.3,36.3,36.3
1/6/2010,34.7,34,34.6
1/5/2010,36,34.2,34.5
1/4/2010,34.8,33.2,34.8
12/31/2009,35.8,33.2,33.2
12/30/2009,35.5,33.9,34.9
12/29/2009,35.6,34.8,34.9
12/28/2009,36.2,35,35.3
12/25/2009,36.2,35.1,36.1
12/24/2009,34.6,33.8,34.6
12/23/2009,35.2,33.8,33.8
12/22/2009,36.2,35,35
12/21/2009,34.6,32.9,34.6
12/18/2009,33,31.7,33
12/17/2009,31.7,30.4,31.5
12/16/2009,33.4,31.8,31.8
12/15/2009,33.4,31.8,33.4
12/14/2009,31.9,29.3,31.9
12/11/2009,31.9,30.4,30.4
12/10/2009,32,31.7,31.9
12/9/2009,32,30.7,32
12/8/2009,32.4,31.1,32.3
12/7/2009,32.5,31.5,32.3
12/4/2009,32.4,31.6,32.2
12/3/2009,32,30.6,32
12/2/2009,32.6,31,31
12/1/2009,33.7,32.6,32.6
11/30/2009,32.7,32,32.5
11/27/2009,32.4,29.5,32
11/26/2009,31.7,30.9,30.9
11/25/2009,33.3,32.5,32.5
11/24/2009,35.8,34.1,34.2
11/23/2009,37.5,35.8,35.8
11/20/2009,38,36,37.6
11/19/2009,37,35,37
11/18/2009,36,35,35.3
11/17/2009,35.9,35.8,35.9
11/16/2009,34.2,32.6,34.2
11/13/2009,33.7,31.8,32.6
11/12/2009,33.6,32.7,33
11/11/2009,32.4,30,32.4
11/10/2009,32.2,31,31.5
11/9/2009,34.3,31.4,31.5
11/6/2009,34.1,32.7,32.7
11/5/2009,32.7,31.2,32.7
11/4/2009,32.5,30.8,31.2
11/3/2009,32.5,32.3,32.3
11/2/2009,35,34,34
10/30/2009,36.2,35,35.7
10/29/2009,36,34.8,35.6
10/28/2009,36.8,35.1,36.6
10/27/2009,36.3,35.1,35.1
10/26/2009,37.5,35.7,36.9
10/23/2009,39,37,37
10/22/2009,38.2,37.5,37.8
10/21/2009,38.4,37,38.2
10/20/2009,38.6,37.5,38.1
10/19/2009,39,37.6,37.6
10/16/2009,40,37.7,39
10/15/2009,40.7,37,38.6
10/14/2009,38.9,36.1,38.8
10/13/2009,37.4,35.8,37.4
10/12/2009,35.7,35.7,35.7
10/9/2009,34,33.1,34
10/8/2009,32.4,31,32.4
10/7/2009,31.8,30.3,31.8
10/6/2009,31.4,30.3,30.3
10/5/2009,31.9,30.5,30.5
10/2/2009,31.7,30.5,31.7
10/1/2009,33.5,32.1,32.1
9/30/2009,34.6,33.5,33.7
