8/6/2010,27.1,25.4,26.9
8/5/2010,27.9,25.1,25.4
8/4/2010,28.5,26.6,26.9
8/3/2010,29,28.5,28.6
8/2/2010,33,29,30.6
7/30/2010,32.4,30,31.1
7/29/2010,31.9,27.9,30.3
7/28/2010,29.9,29.9,29.9
7/27/2010,32.1,32.1,32.1
7/26/2010,34.5,34.5,34.5
7/23/2010,37.6,33,37
7/22/2010,35.2,35.2,35.2
7/21/2010,32.9,32.9,32.9
7/20/2010,30.8,30.8,30.8
7/19/2010,28.8,28.8,28.8
7/16/2010,27,27,27
7/15/2010,25.3,25.3,25.3
7/14/2010,23.7,23.6,23.7
7/13/2010,22.7,19.9,22.2
7/12/2010,21.7,18.9,21.3
7/9/2010,21,19.5,20.3
7/8/2010,21.8,20,20.8
7/7/2010,20.4,20.4,20.4
7/6/2010,19.1,18.9,19.1
7/5/2010,17.9,17.6,17.9
7/2/2010,16.9,16.3,16.8
7/1/2010,16.2,15.5,15.8
6/30/2010,16.3,15.5,15.9
6/29/2010,16.3,15.9,16.2
6/28/2010,15.4,15.2,15.3
6/25/2010,15.5,15,15.2
6/24/2010,16,15.4,15.6
6/23/2010,15.8,15.3,15.6
6/22/2010,17.2,15.9,16.3
6/21/2010,16.4,16.1,16.4
6/18/2010,15.9,15,15.4
6/17/2010,15,14.9,14.9
6/16/2010,15.3,14.7,15
6/15/2010,14.9,14.6,14.8
6/14/2010,15.2,14.8,14.9
6/11/2010,15,14.7,14.9
6/10/2010,15.2,14.5,14.7
6/9/2010,15,14.5,14.8
6/8/2010,14.9,13.8,14.3
6/7/2010,14.5,14.1,14.3
6/4/2010,15.3,15,15
6/3/2010,15.9,15.1,15.3
6/2/2010,15.4,15,15.1
6/1/2010,15.4,14.8,15.1
5/31/2010,15.3,14.9,15.1
5/28/2010,16.3,15.6,16
5/27/2010,16,15.2,15.5
5/26/2010,15.5,14.2,15.2
5/25/2010,15.1,14,14.5
5/24/2010,14.5,13.9,14.2
5/21/2010,15.2,14.8,14.9
5/20/2010,16.5,14.9,15.9
5/19/2010,17,15.7,16
5/18/2010,17,16.6,16.8
5/17/2010,17.7,16.1,16.9
5/14/2010,17.3,16.1,16.6
5/13/2010,17.5,17.3,17.3
5/12/2010,19,18.6,18.6
5/11/2010,20.1,19.5,20
5/10/2010,19.2,18,18.8
5/7/2010,18,17.3,18
5/6/2010,17,16,16.9
5/5/2010,16.1,15.6,15.9
5/4/2010,16.4,15.6,16.1
4/29/2010,15.7,15.1,15.4
4/28/2010,15.4,15.2,15.3
4/27/2010,15.5,15.1,15.3
4/26/2010,15.7,15.1,15.4
4/22/2010,17,15.3,15.8
4/21/2010,16.3,15.3,16.1
4/20/2010,15.6,14.5,15.3
4/19/2010,16.3,15,15.2
4/16/2010,16,15.3,15.6
4/15/2010,15.4,14.9,15
4/14/2010,15.3,14.8,15
4/13/2010,15.5,15,15.1
4/12/2010,17,15.4,15.6
4/9/2010,16.5,16.2,16.5
4/8/2010,15.6,15.2,15.5
4/7/2010,14.9,14.4,14.6
4/6/2010,15.3,14.5,14.9
4/5/2010,15.5,14.9,15.2
4/2/2010,15.3,14.7,14.9
4/1/2010,15.4,14.2,14.7
3/31/2010,14.7,14.3,14.6
3/30/2010,14.9,14.2,14.6
3/29/2010,15.5,14.5,14.9
3/26/2010,15.8,14.5,14.8
3/25/2010,15.2,14.6,14.8
3/24/2010,16.1,15,15.6
3/23/2010,15.9,15,15.1
3/22/2010,15.6,15.2,15.3
3/19/2010,17,15.5,16.2
3/18/2010,16.7,15.8,16.1
3/17/2010,17.7,16,16.7
3/16/2010,16.6,16,16.6
3/15/2010,15.9,15,15.6
3/12/2010,15,14.7,14.9
3/11/2010,14.8,14.6,14.7
3/10/2010,15.6,14.6,14.8
3/9/2010,16.1,15.1,15.6
3/8/2010,15.1,15,15.1
3/5/2010,14.6,14,14.2
3/4/2010,14.8,13.7,14.2
3/3/2010,14.9,14.3,14.6
3/2/2010,15,14.5,14.7
3/1/2010,14.8,14.5,14.7
2/26/2010,14.7,14.4,14.6
2/25/2010,15,14.4,14.5
2/24/2010,14.7,14.4,14.6
2/23/2010,14.6,14.2,14.3
2/22/2010,15.3,14.7,15.1
2/12/2010,15.1,14.1,14.4
2/11/2010,15.4,14.8,15.1
2/10/2010,15.2,15.2,15.2
2/9/2010,15,14.4,14.7
2/8/2010,14.9,14.1,14.6
2/5/2010,15.5,14.5,14.7
2/4/2010,15.6,15.2,15.5
2/3/2010,15.9,15.2,15.4
2/2/2010,16.4,15.2,16
2/1/2010,15.4,14.6,15.4
1/29/2010,15.1,13.9,14.4
1/28/2010,15,14.7,14.9
1/27/2010,17,15.4,15.7
1/26/2010,16.4,16,16.4
1/25/2010,15.8,14.7,15.4
1/22/2010,16.3,14.5,14.8
1/21/2010,16.8,15.4,15.4
1/20/2010,17.6,16.3,16.5
1/19/2010,18,17.1,17.5
1/18/2010,18.5,18.3,18.3
1/15/2010,20,19.6,19.6
1/14/2010,22.4,20.5,21
1/13/2010,23.6,20.6,22
1/12/2010,22.1,22.1,22.1
1/11/2010,20.7,20.7,20.7
1/8/2010,19.4,19.4,19.4
1/7/2010,19.4,17,18.2
1/6/2010,20.2,18.2,18.2
1/5/2010,19.7,18.5,19.5
1/4/2010,18.5,18,18.5
12/31/2009,17.3,17.3,17.3
12/30/2009,20,15,16.2
