8/6/2010,35,33.8,34.9
8/5/2010,36.2,35,35
8/4/2010,36,35.2,36
8/3/2010,37.2,36.5,36.9
8/2/2010,37.8,37,37.2
7/30/2010,37.3,36.5,37.3
7/29/2010,36.6,36.2,36.4
7/28/2010,37,36.3,36.3
7/27/2010,37.6,36.8,37.6
7/26/2010,38.4,37.1,37.1
7/23/2010,37.6,37.2,37.2
7/22/2010,38.3,37.2,37.5
7/21/2010,38.5,37.9,38.5
7/20/2010,38.4,37.1,37.9
7/19/2010,37.9,37.4,37.4
7/16/2010,38,37.7,37.9
7/15/2010,38.4,37.7,38
7/14/2010,38.9,38.3,38.3
7/13/2010,38.8,37.9,38.6
7/12/2010,37.6,37,37.6
7/9/2010,37.6,37.4,37.4
7/8/2010,38.1,37.1,37.1
7/7/2010,37.9,37.1,37.1
7/6/2010,38,37,37.2
7/5/2010,38.5,38,38
7/2/2010,38.4,37,37.5
7/1/2010,37.3,36.5,36.6
6/30/2010,37,36.6,36.8
6/29/2010,37.7,37.3,37.5
6/28/2010,38,37.5,37.6
6/25/2010,38.8,38,38
6/24/2010,39.8,38.7,38.9
6/23/2010,39.8,38.6,39
6/22/2010,41,38.8,39.3
6/21/2010,40,38.5,39.1
6/18/2010,38.9,38.1,38.5
6/17/2010,39.3,38.5,38.5
6/16/2010,39.9,39.3,39.4
6/15/2010,38.8,37.5,38.8
6/14/2010,37.4,36.7,37
6/11/2010,37.3,36.5,36.7
6/10/2010,36.5,36.3,36.3
6/9/2010,37.6,36,36
6/8/2010,36.2,35.5,36
6/7/2010,36.7,36,36.2
6/4/2010,38.2,37.6,37.8
6/3/2010,38.8,37,37.9
6/2/2010,38.1,37.7,38
6/1/2010,38.2,37.2,38.1
5/31/2010,39.3,37.9,38.1
5/28/2010,39.4,38.5,39.4
5/27/2010,37.9,37.3,37.6
5/26/2010,37.7,36,37.7
5/25/2010,36.5,34.4,36
5/24/2010,37.5,34.7,36
5/21/2010,36.9,36.5,36.5
5/20/2010,38.9,36.9,38.4
5/19/2010,40.8,38.8,38.8
5/18/2010,41.3,40.3,40.8
5/17/2010,43,40,41.3
5/14/2010,41.8,40.2,41.8
5/13/2010,42.9,39.9,39.9
5/12/2010,41.9,41.9,41.9
5/11/2010,45,44.1,44.1
5/10/2010,49,46.4,46.4
5/7/2010,48.8,46.5,48.8
5/6/2010,46.5,46.5,46.5
5/5/2010,44.3,44,44.3
5/4/2010,42.2,42.2,42.2
4/29/2010,40.2,38.3,40.2
4/28/2010,38.5,37.9,38.3
4/27/2010,38.5,37.6,37.9
4/26/2010,38.5,37.5,37.6
4/22/2010,39.3,37,38
4/21/2010,39.4,38.5,38.6
4/20/2010,40.6,39.5,40
4/19/2010,38.8,36,38.8
4/16/2010,37.5,36.1,37
4/15/2010,38.2,37.1,37.1
4/14/2010,36.4,35.4,36.4
4/13/2010,34.8,34,34.7
4/12/2010,33.6,33.3,33.6
4/9/2010,32.2,31.5,32
4/8/2010,33.2,31.3,33.2
4/7/2010,31.7,31.5,31.7
4/6/2010,31.8,31,31.5
4/5/2010,31.9,31.3,31.8
4/2/2010,31.5,31,31.3
4/1/2010,30.7,30.2,30.7
3/31/2010,31.3,30.2,30.2
3/30/2010,32.2,31,31
3/29/2010,33,32.1,32.2
3/26/2010,33,32,32.5
3/25/2010,33,32.4,32.5
3/24/2010,34,33,33
3/23/2010,34.3,33.1,33.1
3/22/2010,34.2,33,33.1
3/19/2010,33.5,33.1,33.4
3/18/2010,33.5,32.7,33.4
3/17/2010,34,32.9,33
3/16/2010,34,33,33
3/15/2010,35,33.6,34
3/12/2010,35,34,34.2
3/11/2010,35.7,34,34
3/10/2010,35.5,32.9,35.4
3/9/2010,34.1,32.5,34.1
