8/6/2010,28,27.5,27.9
8/5/2010,27.8,27.3,27.8
8/4/2010,28.3,27.2,27.4
8/3/2010,29.4,27.6,28.6
8/2/2010,29.4,29,29
7/30/2010,29.4,28.7,29.4
7/29/2010,29.4,28.7,29.4
7/28/2010,30.1,28.9,28.9
7/27/2010,31,30.3,30.3
7/26/2010,30.8,30.1,30.2
7/23/2010,30.7,30,30.4
7/22/2010,32,30.7,30.7
7/21/2010,34,32,32.3
7/20/2010,32.5,31,32.5
7/19/2010,31.1,30.6,31
7/16/2010,31,30.2,31
7/15/2010,31.4,30.8,31
7/14/2010,31.6,31,31.5
7/13/2010,32,31,32
7/12/2010,31.5,30.5,31.5
7/9/2010,30.6,29.8,30.6
7/8/2010,30,29,29.9
7/7/2010,29,28.4,28.9
7/6/2010,28.9,28.3,28.8
7/5/2010,29,28.4,28.9
7/2/2010,28.6,28.2,28.2
7/1/2010,29,28.2,28.2
6/30/2010,28.5,28.2,28.5
6/29/2010,29.4,28.8,28.8
6/28/2010,28.8,28.6,28.8
6/25/2010,29,28.5,29
6/24/2010,29.8,28.5,29
6/23/2010,29,28.7,29
6/22/2010,29.2,28.7,28.8
6/21/2010,29.5,29,29.1
6/18/2010,29.9,29,29
6/17/2010,30,29.3,29.4
6/16/2010,30.2,29.7,30.2
6/15/2010,30.4,29.7,30.1
6/14/2010,29.7,28.5,29.7
6/11/2010,29.4,28.2,28.3
6/10/2010,29.4,28,28.1
6/9/2010,29.8,28.7,28.8
6/8/2010,29,28.8,29
6/7/2010,29.5,28.2,29
6/4/2010,29.9,29.3,29.5
6/3/2010,29.5,29,29.5
6/2/2010,29.5,29.4,29.4
6/1/2010,29.5,29,29.4
5/31/2010,29.5,28.3,28.7
5/28/2010,29.4,28.2,29
5/27/2010,28.5,28,28.2
5/26/2010,28.5,28.2,28.2
5/25/2010,28.9,28.2,28.3
5/24/2010,28.2,27.1,28.2
5/21/2010,27.8,26.9,26.9
5/20/2010,28.4,27.5,28.3
5/19/2010,29.5,28.4,28.4
5/18/2010,30.4,29.7,29.8
5/17/2010,30.5,29.8,29.8
5/14/2010,31.3,30.5,30.5
5/13/2010,30.6,30.2,30.2
5/12/2010,32,30.5,30.5
5/11/2010,32.5,31.3,31.4
5/10/2010,32,31,31.1
5/7/2010,32.5,31.6,32
5/6/2010,33.4,32.4,33
5/5/2010,33.5,32.6,33
5/4/2010,33.6,33,33.5
4/29/2010,33.1,32.1,33
4/28/2010,32.7,31.5,32
4/27/2010,32.5,31.8,32.1
4/26/2010,33,32.3,32.3
4/22/2010,33,32.5,32.5
4/21/2010,33.3,32.1,32.5
4/20/2010,32.4,31.9,32
4/19/2010,32.6,32,32
4/16/2010,33,32.5,32.6
4/15/2010,32.8,32.5,32.7
4/14/2010,32.7,32.4,32.7
4/13/2010,32.9,32.1,32.3
4/12/2010,32.5,32.1,32.1
4/9/2010,32.6,32.4,32.5
4/8/2010,32.8,32.5,32.5
4/7/2010,32.9,32.1,32.9
4/6/2010,32.9,32,32.3
4/5/2010,33,32.3,32.3
4/2/2010,33,32,32
4/1/2010,32.5,31.5,32
3/31/2010,32,31.1,31.1
3/30/2010,32.9,32,32
3/29/2010,33,32.7,32.8
3/26/2010,34.8,33.8,34.4
3/25/2010,35.3,33.8,33.8
3/24/2010,35.3,34.6,35.3
3/23/2010,34.8,34.2,34.6
3/22/2010,34,33.8,34
3/19/2010,34.1,33.6,33.9
3/18/2010,33.8,33.3,33.6
3/17/2010,34,33.5,33.5
3/16/2010,34.5,33.6,33.7
3/15/2010,35.6,34.6,34.6
