<Ticker>,<DTYYYYMMDD>,<Open>,<High>,<Low>,<Close>,<Volume>
NHW,20100729,21.7,21.7,21.7,21.7,6740
NHW,20100728,21.7,21.8,20.8,21.7,6580
NHW,20100727,21.4,21.8,21.3,21.7,19330
NHW,20100726,21,21.4,20.9,21.4,12780
NHW,20100723,21,21,20.9,21,7690
NHW,20100722,20.5,20.8,20.5,20.8,5010
NHW,20100721,20,20.5,20,20.5,1610
NHW,20100720,20.1,20.1,20.1,20.1,900
NHW,20100719,20,20,20,20,2300
NHW,20100716,20.1,20.7,20.1,20.7,1520
NHW,20100715,20.9,20.9,20.1,20.9,6450
NHW,20100714,20.8,21,20.3,20.4,6380
NHW,20100713,20.4,20.4,20.4,20.4,500
NHW,20100712,20.5,20.5,20.5,20.5,900
NHW,20100708,20.1,20.7,20.1,20.7,1200
NHW,20100707,20,20.5,20,20.5,5150
NHW,20100706,20.1,20.1,19.8,19.8,3850
NHW,20100705,20.3,20.3,20,20,4510
NHW,20100702,20.5,20.5,20.5,20.5,5410
NHW,20100701,20.2,20.5,20.1,20.5,3400
NHW,20100630,20,20.5,19.8,20.5,4190
NHW,20100629,21,21.3,20.4,20.4,13810
NHW,20100628,20.2,21,20.2,21,1750
NHW,20100625,21,21,20.5,21,12300
NHW,20100624,21,21.4,21,21.4,1590
NHW,20100623,21.5,21.5,20.7,21.4,6230
NHW,20100622,22,22,21.5,21.5,10720
NHW,20100621,21.3,21.3,21.3,21.3,28680
NHW,20100618,20.6,20.7,20.3,20.3,8070
NHW,20100617,20.3,20.7,20.2,20.7,1120
NHW,20100616,20.9,20.9,20.5,20.8,9070
NHW,20100615,20.3,20.9,20.3,20.9,5000
NHW,20100614,20.2,21.7,20.2,20.3,4330
NHW,20100611,21.1,21.1,21.1,21.1,10
NHW,20100609,20.7,20.7,20.7,20.7,200
NHW,20100608,20.3,21,20.3,21,770
NHW,20100607,21,21,20.9,21,4800
NHW,20100604,20.4,20.5,20.4,20.5,20
NHW,20100603,19.7,20,19.6,20,1920
NHW,20100602,20,21,19.4,19.4,1210
NHW,20100601,20.4,20.4,20.4,20.4,10
NHW,20100531,19.9,19.9,19.9,19.9,40
NHW,20100528,20.5,20.9,20.5,20.9,4470
NHW,20100527,20,20,19.6,20,280
NHW,20100526,20.5,20.5,20.5,20.5,10
NHW,20100525,20.4,20.4,20.2,20.3,10100
NHW,20100524,19.5,19.6,19.1,19.6,8880
NHW,20100521,19.5,19.5,18.7,18.7,1340
NHW,20100520,19.6,19.6,19.6,19.6,3410
NHW,20100519,20.6,20.6,19.9,20.6,250
NHW,20100518,20.8,20.8,20.8,20.8,900
NHW,20100517,20.8,20.8,20.8,20.8,10
NHW,20100514,20.7,20.7,19.8,20.7,3420
NHW,20100513,21.1,21.1,19.8,19.8,1360
NHW,20100512,20.7,20.8,20.5,20.6,7570
NHW,20100511,21.1,21.5,20.5,21.5,12630
NHW,20100510,21.4,21.5,21,21.5,2790
NHW,20100507,22.2,22.3,21,21,16640
NHW,20100506,23.1,23.1,22.1,22.1,1700
NHW,20100505,23.1,23.1,21.6,23.1,8000
NHW,20100504,22.5,22.5,21.7,22.5,18020
NHW,20100429,21.5,21.6,21.5,21.5,6800
NHW,20100428,22.9,22.9,21.4,21.5,4750
NHW,20100427,23.7,23.7,22.5,22.5,8280
NHW,20100426,22.6,23.7,22.5,23.7,20000
NHW,20100422,23.7,23.7,23.6,23.7,21160
NHW,20100421,22.8,23.3,22.6,22.6,11700
NHW,20100420,22.1,23.4,22.1,23.4,8200
NHW,20100419,23.7,23.7,21.8,23,27420
NHW,20100416,22.8,22.8,22.8,22.8,70210
NHW,20100415,21.7,21.7,21.7,21.7,26400
NHW,20100414,20.1,20.7,20,20.7,34520
NHW,20100413,21.1,21.1,19.7,19.7,22850
NHW,20100412,20.6,20.7,20.6,20.6,3300
NHW,20100409,20.1,20.1,19.7,19.7,27890
NHW,20100408,20.1,20.1,20.1,20.1,3700
NHW,20100407,20.1,20.1,20.1,20.1,3320
NHW,20100406,21,21,21,21,110
NHW,20100405,21.4,21.4,20.4,20.4,1320
NHW,20100402,19.8,21.4,19.8,21.4,6050
NHW,20100401,20.6,20.6,20.6,20.6,710
NHW,20100331,21.3,21.5,20.3,20.3,7600
NHW,20100330,20.6,21.3,20.6,21.3,2100
NHW,20100329,20.6,20.6,19.7,20.6,1510
NHW,20100326,20.6,20.6,19.7,20.6,2670
NHW,20100325,20.2,20.6,19.7,20.6,4390
NHW,20100324,21.4,21.5,20.6,20.6,6900
NHW,20100323,21.4,21.5,20.5,21,10150
NHW,20100322,21.6,21.6,21.6,21.6,610
NHW,20100319,21.1,21.9,21.1,21.2,2370
NHW,20100318,20.1,21.1,19.6,21.1,17290
NHW,20100317,20.6,20.6,19.9,20.1,4430
NHW,20100316,20.7,20.7,20.6,20.6,12060
NHW,20100315,22.1,22.1,21.2,21.2,9070
