<Ticker>,<DTYYYYMMDD>,<Open>,<High>,<Low>,<Close>,<Volume>
DBT,20100729,29.3,29.8,29.1,29.3,18400
DBT,20100728,29.2,31.3,28.9,29.3,22100
DBT,20100727,30,30.5,28.6,29.3,50500
DBT,20100726,31.6,31.6,30,30.7,52900
DBT,20100723,32.5,32.9,31.6,32.2,22100
DBT,20100722,33.5,33.9,32,33.2,143600
DBT,20100721,31.6,31.7,31.5,31.7,111100
DBT,20100720,28.5,30.1,28.4,29.7,100700
DBT,20100719,28.8,28.8,28,28.2,8200
DBT,20100716,27.9,28.5,27.8,28.2,32400
DBT,20100715,27.8,28.9,27.8,28.2,2600
DBT,20100714,28,28,28,28,4300
DBT,20100713,29,29,28.1,28.2,5200
DBT,20100712,28.8,28.8,28.8,28.8,200
DBT,20100709,27,28.8,27,28.1,500
DBT,20100708,29,29,27.6,27.8,8000
DBT,20100707,28.7,28.7,27.5,27.6,2100
DBT,20100706,28.5,29.3,27.5,28.1,11800
DBT,20100705,29.5,29.5,29,29.3,12900
DBT,20100702,28.5,29,28.5,28.8,15500
DBT,20100701,28.1,28.7,28.1,28.5,11000
DBT,20100630,28.3,28.3,27.8,28,11200
DBT,20100629,28,28,27.9,28,18700
DBT,20100628,27.8,28.3,27.8,28.1,50700
DBT,20100625,28.5,28.7,27.5,28.3,38500
DBT,20100624,28.7,28.9,28.1,28.6,45000
DBT,20100623,28.7,28.8,28.2,28.6,45800
DBT,20100622,28.8,28.8,28.2,28.5,45400
DBT,20100621,28,28.9,27.9,28.4,12600
DBT,20100618,29.2,29.2,28,28.3,41300
DBT,20100617,30,30.4,28.5,29,59900
DBT,20100616,27.5,28.4,27.5,28.4,43700
DBT,20100615,25.7,27,25.7,26.5,17300
DBT,20100614,25.6,26,25.4,25.7,8900
DBT,20100611,26.4,26.4,25.4,25.6,4500
DBT,20100610,25.2,25.5,25.2,25.4,14100
DBT,20100609,25.9,25.9,24.5,25.1,16300
DBT,20100608,25,25,24.2,24.5,8000
DBT,20100607,24.3,24.3,24,24.2,15200
DBT,20100604,25,25.1,25,25,21700
