<Ticker>,<DTYYYYMMDD>,<Open>,<High>,<Low>,<Close>,<Volume>
PGT,20100729,13.6,14,13.5,13.9,176900
PGT,20100728,14.2,14.2,13.3,13.6,221400
PGT,20100727,14.3,14.5,13.9,14.2,58800
PGT,20100726,14.8,15,14,14.3,117900
PGT,20100723,15,15.2,14.7,14.9,157800
PGT,20100722,15,15.9,14.6,15.1,355700
PGT,20100721,15.9,15.9,15,15.4,302800
PGT,20100720,16.8,16.9,15.2,15.9,366000
PGT,20100719,15.6,15.9,15.3,15.9,445200
PGT,20100716,14.3,14.9,14.3,14.9,337900
PGT,20100715,13.5,14.3,13.2,14,648900
PGT,20100714,13.8,13.8,13.1,13.4,182200
PGT,20100713,12.9,13.8,12.9,13.4,231900
PGT,20100712,13,13.1,12.7,12.9,55300
PGT,20100709,12.8,13,12.5,12.8,82800
PGT,20100708,13.1,13.5,12.7,13,38000
PGT,20100707,12.7,13.4,12.7,13.2,230200
PGT,20100706,13.3,13.3,12.4,12.6,120200
PGT,20100705,13,13.4,12.5,13.1,100400
PGT,20100702,13.8,13.8,12.9,13.2,97200
PGT,20100701,12,13.4,12,13.3,265600
PGT,20100630,12.9,12.9,12.3,12.6,103200
PGT,20100629,13,13.8,13,13.2,183000
PGT,20100628,13.9,13.9,13.2,13.4,269500
PGT,20100625,14.9,14.9,13.5,14.1,409500
PGT,20100624,14.1,14.1,13.9,14.1,216100
PGT,20100623,12.5,13.3,11.9,13.2,458400
PGT,20100622,12.3,12.5,12,12.5,430100
PGT,20100621,11.1,11.8,11.1,11.7,146400
PGT,20100618,11,11.3,10.9,11.1,75300
PGT,20100617,11.2,11.2,10.8,11,127100
PGT,20100616,11.5,11.7,11.2,11.3,63400
PGT,20100615,11.5,11.5,10.9,11.2,55300
PGT,20100614,11.6,11.8,11.4,11.5,69400
PGT,20100611,11.2,11.6,11,11.3,91700
PGT,20100610,11.3,11.3,10.5,10.9,76100
PGT,20100609,11.5,11.5,10.8,11.1,26600
PGT,20100608,10.9,11.3,10.8,11,65700
PGT,20100607,11.3,11.3,10.9,10.9,95700
PGT,20100604,12.4,12.4,11.3,11.7,27600
PGT,20100603,11.8,11.8,11.7,11.8,123000
PGT,20100602,11.1,11.7,10.5,11.1,88700
PGT,20100601,11.3,11.4,11,11.1,104600
PGT,20100531,12.6,12.6,11.7,11.8,51200
PGT,20100528,12.2,12.6,12,12.5,160700
PGT,20100527,12,12,11.5,11.8,119200
PGT,20100526,11.8,12,11,11.9,135100
PGT,20100525,10.8,11.3,10.6,11.3,175200
PGT,20100524,10.3,10.7,10,10.6,39800
