<Ticker>,<DTYYYYMMDD>,<Open>,<High>,<Low>,<Close>,<Volume>
GDT,20100729,20.5,20.5,20.4,20.5,10970
GDT,20100728,21,21,20.9,21,16720
GDT,20100727,21.1,21.4,21,21.2,18240
GDT,20100726,21.2,21.3,21.2,21.2,16730
GDT,20100723,21.6,21.6,21.2,21.4,15850
GDT,20100722,21.6,21.8,21.4,21.4,18160
GDT,20100721,22,22,21.6,21.7,8590
GDT,20100720,21.5,21.8,21.5,21.8,17280
GDT,20100719,21.9,21.9,21.4,21.4,13150
GDT,20100716,21.5,21.9,21.4,21.9,14030
GDT,20100715,21.9,22,21.6,22,18050
GDT,20100714,22.7,22.7,21.9,21.9,7900
GDT,20100713,22,22.2,22,22.1,35120
GDT,20100712,21.7,21.7,21.6,21.7,14870
GDT,20100709,22,22,21.6,21.6,16160
GDT,20100708,22.3,22.3,21.6,21.6,16280
GDT,20100707,22.9,22.9,21.6,21.6,9440
GDT,20100706,22.1,22.1,21.7,22,49620
GDT,20100705,22.1,22.7,22.1,22.5,29610
GDT,20100702,22.3,22.5,22,22,44210
GDT,20100701,22.2,22.4,21.9,22,22900
GDT,20100630,22.6,23.1,22.3,22.3,109310
GDT,20100629,22.6,22.6,22.3,22.6,59930
GDT,20100628,22,22.3,21.6,21.6,37060
GDT,20100625,22.1,22.1,21.4,21.4,56870
GDT,20100624,22.5,22.6,22,22.1,55160
GDT,20100623,22.5,22.8,22.5,22.5,25310
GDT,20100622,22.7,23,22.5,22.5,60830
GDT,20100621,22,22.6,22,22.6,61190
GDT,20100618,22.3,22.3,22,22,33130
GDT,20100617,22.3,22.4,22,22.3,39510
GDT,20100616,22.2,22.4,22.2,22.3,36940
GDT,20100615,22.7,22.7,22.2,22.2,25040
GDT,20100614,22,22.2,21.9,22.2,36910
GDT,20100611,21.7,21.8,21.4,21.5,31010
GDT,20100610,21.4,21.6,21,21.6,17450
GDT,20100609,21,21.6,21,21.2,3720
GDT,20100608,21,21,21,21,29300
GDT,20100607,21,21.5,20.8,21,45860
GDT,20100604,21.7,22.5,21.7,21.7,10870
GDT,20100603,22,22.8,21.7,21.9,48770
GDT,20100602,21.7,22.2,21.7,22,16150
GDT,20100601,22,22.1,21.7,22,14740
GDT,20100531,22,23,21.8,22.1,12500
GDT,20100528,23,23.1,22.8,22.8,52530
GDT,20100527,22.9,22.9,22,22.5,10680
GDT,20100526,21.2,22.2,21.2,22.2,47340
GDT,20100525,21.6,22.3,20.9,21.2,22630
GDT,20100524,21.8,21.9,20.9,21.9,31880
GDT,20100521,20.9,21,20.9,20.9,94800
GDT,20100520,20.5,22,20.5,22,21380
GDT,20100519,22.4,22.4,21.4,21.4,109780
GDT,20100518,22.3,22.8,22.3,22.4,33050
