MaCK,Ngay,GiaMoCua,GiaCaoNhat,GiaThapNhat,GiaDongCua,KhoiLuongGD,GiaTran,GiaSan,GiaThamChieu,TangGiam,%,GDThoaThuan,NNMua,NNBanCOM,SMA5,SMA10,SMA20,SMA50,GUESS_SMA5_SMA20,GUESS_SMA10_SMA50,CCI
VTC,6/6/2008 12:00:00 AM,15,15.1,14.7,15.1,6110,15.1,14.7,14.9,0.2,1.34,0,0,0,15.7,16.42,17.515,17.102,False,null,-81.41353
VTC,6/5/2008 12:00:00 AM,14.5,14.9,14.5,14.9,10450,14.9,14.5,14.7,0.2,1.36,0,1000,400,15.42,16.16,17.42,17.11,null,null,-155.6448
VTC,6/4/2008 12:00:00 AM,14.7,14.7,14.7,14.7,590,15.1,14.7,14.9,-0.2,-1.34,0,0,0,15.16,15.88,17.335,17.122,null,null,-436.9236
VTC,6/3/2008 12:00:00 AM,14.9,14.9,14.9,14.9,0,15.1,14.7,14.9,0,0,0,0,0,15,15.65,17.035,17.13,null,null,1264.305
VTC,6/2/2008 12:00:00 AM,14.9,14.9,14.9,14.9,2100,15.5,14.9,15.2,-0.3,-1.97,0,100,0,14.9,15.45,16.765,17.13,null,null,51.77177
VTC,5/30/2008 12:00:00 AM,15.2,15.2,15.2,15.2,600,16,15,15.5,-0.3,-1.94,0,400,0,14.92,15.31,16.535,17.144,null,null,21.4439
VTC,5/29/2008 12:00:00 AM,15.5,15.5,15.5,15.5,0,0,0,0,15.5,0,0,0,0,15.04,15.23,16.345,17.172,null,null,10.65217
VTC,5/28/2008 12:00:00 AM,15.5,15.5,15.5,15.5,0,0,0,0,15.5,0,0,0,0,15.2,15.18,16.18,17.196,null,null,7.534789
VTC,5/27/2008 12:00:00 AM,15.5,15.5,15.5,15.5,0,0,0,0,15.5,0,0,0,0,15.32,15.16,16.04,17.214,null,null,5.648131
VTC,5/26/2008 12:00:00 AM,15.5,15.5,15.5,15.5,1150,16.1,15.5,15.8,-0.3,-1.9,0,0,0,15.44,15.17,15.915,17.224,null,null,4.311301
VTC,5/23/2008 12:00:00 AM,15.8,15.8,15.8,15.8,100,16.4,15.8,16.1,-0.3,-1.86,0,0,0,15.56,15.24,15.83,17.232,null,null,0.5463919
VTC,5/22/2008 12:00:00 AM,16.1,16.1,16.1,16.1,30,16.7,16.1,16.4,-0.3,-1.83,0,0,0,15.68,15.36,15.76,17.238,null,null,-3.412394
VTC,5/21/2008 12:00:00 AM,16.4,16.4,16.4,16.4,120,17,16.4,16.7,-0.3,-1.8,0,0,0,15.86,15.53,15.705,17.242,null,null,-8.104959
VTC,5/20/2008 12:00:00 AM,16.7,16.7,16.7,16.7,110,17.3,16.7,17,-0.3,-1.76,0,0,0,16.1,15.71,15.68,17.244,null,null,-14.30134
VTC,5/19/2008 12:00:00 AM,17,17,17,17,1450,17.6,17,17.3,-0.3,-1.73,0,0,0,16.4,15.92,15.685,17.26,null,null,-23.77441
VTC,5/16/2008 12:00:00 AM,17.3,17.3,17.3,17.3,790,17.9,17.3,17.6,-0.3,-1.7,0,400,0,16.7,16.13,15.72,17.272,null,null,-43.28418
VTC,5/15/2008 12:00:00 AM,17.6,17.6,17.6,17.6,700,18.2,17.6,17.9,-0.3,-1.68,0,100,0,17,16.34,15.785,17.28,null,null,-122.897
VTC,5/14/2008 12:00:00 AM,18.2,18.2,17.9,17.9,820,18.5,17.9,18.2,-0.3,-1.65,0,0,0,17.3,16.58,15.88,17.284,null,null,212.6115
VTC,5/13/2008 12:00:00 AM,18.2,18.2,18.2,18.2,0,18.5,17.9,18.2,0,0,0,0,0,17.6,16.85,16.005,17.284,null,null,55.5962
VTC,5/12/2008 12:00:00 AM,18.5,18.2,18.2,18.2,10,18.8,18.2,18.5,-0.3,-1.62,0,0,0,17.84,17.12,16.145,17.274,null,null,29.02653
VTC,5/9/2008 12:00:00 AM,18.5,18.5,18.5,18.5,80,19.1,18.5,18.8,-0.3,-1.6,0,0,0,18.08,17.39,16.315,17.26,null,null,21.38238
VTC,5/8/2008 12:00:00 AM,18.8,18.8,18.8,18.8,100,19.4,18.8,19.1,-0.3,-1.57,0,0,0,18.32,17.66,16.51,17.242,null,null,16.93889
VTC,5/7/2008 12:00:00 AM,19.1,19.1,19.1,19.1,390,19.7,19.1,19.4,-0.3,-1.55,0,100,0,18.56,17.93,16.73,17.218,null,null,13.99266
VTC,5/6/2008 12:00:00 AM,19.4,19.4,19.4,19.4,0,19.7,19.1,19.4,0,0,0,0,0,18.8,18.2,16.955,17.21,null,null,11.93583
VTC,5/5/2008 12:00:00 AM,19.4,19.4,19.4,19.4,1460,20,19.4,19.7,-0.3,-1.52,0,0,0,19.04,18.44,17.18,17.212,null,null,9.433038
VTC,4/29/2008 12:00:00 AM,20.2,20.2,19.7,19.7,2240,20.5,19.7,20.1,-0.4,-1.99,0,0,0,19.28,18.68,17.405,17.23,null,null,9.236284
VTC,4/28/2008 12:00:00 AM,20.1,20.9,20.1,20.1,4350,20.9,20.1,20.5,-0.4,-1.95,0,0,0,19.54,18.93,17.635,17.266,null,null,9.217775
VTC,4/25/2008 12:00:00 AM,20.5,20.5,20.5,20.5,7000,21.3,20.5,20.9,-0.4,-1.91,0,250,0,19.82,19.19,17.885,17.32,null,null,8.163391
VTC,4/24/2008 12:00:00 AM,20.9,20.9,20.9,20.9,1010,21.7,20.9,21.3,-0.4,-1.88,0,200,0,20.12,19.46,18.155,17.392,null,null,8.000825
VTC,4/23/2008 12:00:00 AM,21.3,21.3,21.3,21.3,2220,22.1,21.3,21.7,-0.4,-1.84,0,0,0,20.5,19.77,18.445,17.462,null,null,7.807476
VTC,4/22/2008 12:00:00 AM,21,21.7,21,21.7,260,21.8,21,21.4,0.3,1.4,0,0,0,20.9,20.09,18.74,17.55,null,null,7.039341
VTC,4/21/2008 12:00:00 AM,22.2,22.2,21.4,21.4,3460,22.2,21.4,21.8,-0.4,-1.83,0,0,0,21.16,20.35,19.005,17.642,null,null,6.503186
VTC,4/18/2008 12:00:00 AM,21.8,21.8,21.4,21.8,5720,22.2,21.4,21.8,0,0,0,0,0,21.42,20.62,19.275,17.75,null,null,5.643309
VTC,4/17/2008 12:00:00 AM,21.4,21.8,21.4,21.8,14530,22.2,21.4,21.8,0,0,0,0,0,21.6,20.86,19.53,17.768,null,null,4.928719
VTC,4/16/2008 12:00:00 AM,21.8,21.8,21.8,21.8,1380,22.6,21.8,22.2,-0.4,-1.8,0,0,0,21.7,21.1,19.77,17.798,null,null,4.595783
VTC,4/11/2008 12:00:00 AM,22.6,22.6,22.2,22.2,1680,23,22.2,22.6,-0.4,-1.77,0,0,0,21.8,21.35,20.015,17.846,null,null,5.123268
VTC,4/10/2008 12:00:00 AM,22.6,22.6,22.6,22.6,1420,24.15,21.85,23,-0.4,-1.74,0,200,0,22.04,21.6,20.265,17.912,null,null,5.082401
VTC,4/9/2008 12:00:00 AM,23,23,23,23,3680,23.8,23,23.4,-0.4,-1.71,0,0,0,22.28,21.85,20.52,17.996,null,null,5.323866
VTC,4/8/2008 12:00:00 AM,24.2,24.2,23.4,23.4,10420,24.2,23.4,23.8,-0.4,-1.68,0,0,370,22.6,22.1,20.78,18.098,null,null,6.090775
VTC,4/7/2008 12:00:00 AM,23.8,23.8,23.8,23.8,690,23.8,23,23.4,0.4,1.71,0,0,0,23,22.35,21.06,18.214,null,null,5.741539
VTC,4/4/2008 12:00:00 AM,23.4,23.4,23.4,23.4,500,23.4,23,23.2,0.2,0.86,0,0,0,23.24,22.52,21.305,18.332,null,null,4.377349
VTC,4/3/2008 12:00:00 AM,23.2,23.2,23.2,23.2,20,23.2,22.8,23,0.2,0.87,0,0,0,23.36,22.7,21.525,18.446,null,null,3.527904
VTC,4/2/2008 12:00:00 AM,23,23,23,23,20,23,22.6,22.8,0.2,0.88,0,0,0,23.36,22.82,21.72,18.556,null,null,2.74979
VTC,4/1/2008 12:00:00 AM,22.8,22.8,22.8,22.8,360,22.8,22.4,22.6,0.2,0.88,0,0,0,23.24,22.92,21.89,18.668,null,null,2.024693
VTC,3/31/2008 12:00:00 AM,22.6,22.6,22.6,22.6,280,22.6,22.2,22.4,0.2,0.89,0,0,0,23,23,22.05,18.782,null,null,1.33812
VTC,3/28/2008 12:00:00 AM,22.2,22.4,22.2,22.4,1710,22.4,22,22.2,0.2,0.9,0,0,0,22.8,23.02,22.185,18.898,null,null,0.5100504
VTC,3/27/2008 12:00:00 AM,22.2,22.2,22.2,22.2,9420,23.1,20.9,22,0.2,0.91,0,0,4240,22.6,22.98,22.29,19.016,null,null,-0.006974982
VTC,3/26/2008 12:00:00 AM,22,22.5,22,22,5770,24.2,22,23.1,-1.1,-4.76,0,0,0,22.4,22.88,22.365,19.136,null,null,-0.2790997
VTC,3/25/2008 12:00:00 AM,23.1,23.1,23.1,23.1,2530,25.5,23.1,24.3,-1.2,-4.94,0,0,0,22.46,22.85,22.475,19.284,null,null,1.641974
VTC,3/24/2008 12:00:00 AM,24.3,24.4,24.3,24.3,1160,26.7,24.3,25.5,-1.2,-4.71,0,0,0,22.8,22.9,22.625,19.462,null,null,4.345978
VTC,3/21/2008 12:00:00 AM,26,26,25.5,25.5,3520,28.1,25.5,26.8,-1.3,-4.85,0,0,0,23.42,23.11,22.815,19.67,null,null,7.255521
VTC,3/20/2008 12:00:00 AM,24.7,26.8,24.6,26.8,3250,27,24.6,25.8,1,3.88,0,0,0,24.34,23.47,23.085,19.908,null,null,7.667572
VTC,3/19/2008 12:00:00 AM,25.8,27.1,25.8,25.8,13410,28.4,25.8,27.1,-1.3,-4.8,0,0,0,25.1,23.75,23.285,20.13,null,null,7.462609
VTC,3/18/2008 12:00:00 AM,27.1,27.1,27.1,27.1,11810,29.9,27.1,28.5,-1.4,-4.91,0,0,0,25.9,24.18,23.55,20.374,null,null,8.844355
VTC,3/17/2008 12:00:00 AM,28.5,28.5,28.5,28.5,3530,31.5,28.5,30,-1.5,-5,0,0,0,26.74,24.77,23.885,20.646,null,null,11.14273
VTC,3/14/2008 12:00:00 AM,30.5,30.5,30,30,3380,32,29,30.5,-0.5,-1.64,0,2200,130,27.64,25.53,24.275,20.942,null,null,13.48615
VTC,3/13/2008 12:00:00 AM,31.5,31.5,30.3,30.5,3160,33.08,29.93,31.5,-1,-3.17,0,0,0,28.38,26.36,24.67,21.242,null,null,13.09609
VTC,3/12/2008 12:00:00 AM,30.5,32,30,31.5,16790,32,29,30.5,1,3.28,0,5070,0,29.52,27.31,25.095,21.562,null,null,12.30288
VTC,3/11/2008 12:00:00 AM,30.6,30.6,29.1,30.5,9330,32.1,29.1,30.6,-0.1,-0.33,0,0,0,30.2,28.05,25.45,21.862,null,null,8.921654
VTC,3/10/2008 12:00:00 AM,30.6,30.6,30.6,30.6,1840,30.66,27.74,29.2,1.4,4.79,0,0,540,30.62,28.68,25.79,22.164,null,null,9.049585
VTC,3/7/2008 12:00:00 AM,29.2,29.2,29.2,29.2,2700,29.2,26.6,27.9,1.3,4.66,0,0,0,30.46,29.05,26.08,22.432,null,null,5.814261
VTC,3/6/2008 12:00:00 AM,26.6,27.9,26.6,27.9,7260,27.9,25.3,26.6,1.3,4.89,0,0,0,29.94,29.16,26.315,22.668,null,null,2.340554
VTC,3/5/2008 12:00:00 AM,26.6,26.6,26.6,26.6,4530,29.2,26.6,27.9,-1.3,-4.66,0,60,0,28.96,29.24,26.495,22.872,null,null,0.5408814
VTC,3/4/2008 12:00:00 AM,28,28,27.9,27.9,3150,30.7,27.9,30.8,-2.9,-9.42,0,0,0,28.44,29.32,26.75,23.096,null,null,2.499394
VTC,3/3/2008 12:00:00 AM,29.3,30,29.3,29.3,4280,32.3,29.3,30.8,-1.5,-4.87,0,0,0,28.18,29.4,27.085,23.342,null,null,4.737257
VTC,2/29/2008 12:00:00 AM,32.5,33,30.8,30.8,6270,33.9,30.7,32.3,-1.5,-4.64,0,0,3390,28.5,29.48,27.505,23.612,null,null,7.303042
VTC,2/28/2008 12:00:00 AM,32.2,32.9,32.2,32.3,5000,33.8,30.6,32.2,0.1,0.31,0,0,2000,29.38,29.66,28.01,23.906,null,null,7.668003
VTC,2/27/2008 12:00:00 AM,33.5,33.5,32,32.2,1690,35.1,31.9,33.5,-1.3,-3.88,0,0,0,30.5,29.73,28.52,24.192,null,null,6.638183
VTC,2/26/2008 12:00:00 AM,35,35,33.5,33.5,6890,35.8,32.4,34.1,-0.6,-1.76,0,0,0,31.62,30.03,29.04,24.498,null,null,7.580562
VTC,2/25/2008 12:00:00 AM,34.1,34.1,34,34.1,2740,34.1,30.9,32.5,1.6,4.92,0,0,0,32.58,30.38,29.53,24.816,null,null,6.582602
VTC,2/22/2008 12:00:00 AM,32.5,32.6,32.5,32.5,8890,35.9,32.5,34.2,-1.7,-4.97,0,0,0,32.92,30.71,29.88,25.096,null,null,3.783152
VTC,2/21/2008 12:00:00 AM,34.2,34.2,34.2,34.2,3680,37.8,34.2,36,-1.8,-5,0,0,0,33.3,31.34,30.25,25.404,null,null,5.474267
VTC,2/20/2008 12:00:00 AM,37,38.5,36,36,5680,39.6,36,37.8,-1.8,-4.76,0,0,0,34.06,32.27999,30.76,25.742,null,null,8.226995
VTC,2/19/2008 12:00:00 AM,38,38,37,37.8,6070,38.4,34.8,36.6,1.2,3.28,0,5050,0,34.92,33.27,31.295,26.11,null,null,8.247573
VTC,2/18/2008 12:00:00 AM,36.6,38,36.6,36.6,5170,40.4,36.6,38.5,-1.9,-4.94,0,600,0,35.42,34,31.7,26.454,null,null,6.752778
VTC,2/15/2008 12:00:00 AM,39.2,39.2,38.5,38.5,3700,40.9,37.1,39,-0.5,-1.28,0,0,0,36.62,34.77,32.125,26.83,null,null,8.147241
VTC,2/14/2008 12:00:00 AM,36.7,40.4,36.7,39,1660,40.4,36.6,38.5,0.5,1.3,0,0,50,37.58,35.44,32.55,27.208,True,null,7.533742
VTC,2/13/2008 12:00:00 AM,40,41,38.5,38.5,3310,42.5,38.5,40.5,-2,-4.94,0,0,0,38.08,36.07,32.9,27.568,null,null,7.783338
VTC,2/12/2008 12:00:00 AM,40,41.5,40,40.5,660,44.1,39.9,42,-1.5,-3.57,0,0,0,38.62,36.77,33.4,27.96,null,null,8.810573
VTC,2/1/2008 12:00:00 AM,41.5,42,41,42,5960,42,38,40,2,5,0,0,0,39.7,37.56,33.97,28.374,null,null,9.118434
VTC,1/31/2008 12:00:00 AM,40,40,38,40,15340,40.2,36.4,38.3,1.7,4.44,0,0,0,40,38.31,34.51,28.74,null,null,5.705526
VTC,1/30/2008 12:00:00 AM,36.5,38.3,36.5,38.3,13170,38.3,34.7,36.5,1.8,4.93,0,0,0,39.86,38.72,35.03,29.078,null,null,3.300708
VTC,1/29/2008 12:00:00 AM,36.5,36.5,36.5,36.5,3810,36.5,33.1,34.8,1.7,4.89,0,0,0,39.46,38.77,35.525,29.372,null,null,1.431724
VTC,1/28/2008 12:00:00 AM,33.8,34.8,33.8,34.8,1990,35.1,31.9,33.5,1.3,3.88,0,100,0,38.32,38.47,35.87,29.632,null,null,-1.244403
VTC,1/25/2008 12:00:00 AM,32.8,33.5,32.8,33.5,790,34.44,31.16,32.8,0.7,2.13,0,100,0,36.62,38.16,36.08,29.866,False,null,-2.907244
VTC,1/24/2008 12:00:00 AM,34.1,36,32.8,32.8,4580,36.1,32.7,34.4,-1.6,-4.65,0,0,0,35.18,37.59,36.18,30.078,null,null,-2.570806
VTC,1/23/2008 12:00:00 AM,34.4,34.5,34.4,34.4,4700,38,34.4,36.2,-1.8,-4.97,0,80,1180,34.4,37.13,36.285,30.314,null,null,-2.182389
VTC,1/22/2008 12:00:00 AM,37.7,37.7,36,36.2,5740,39.6,36,37.8,-1.6,-4.23,0,50,3000,34.34,36.9,36.485,30.578,null,null,0.3214844
VTC,1/21/2008 12:00:00 AM,38,38,37.8,37.8,880,39.9,36.1,38,-0.2,-0.53,0,0,0,34.94,36.63,36.7,30.866,null,null,1.670635
VTC,1/18/2008 12:00:00 AM,37.7,38,37.7,38,4890,39.3,35.7,37.5,0.5,1.33,0,0,0,35.84,36.23,36.895,31.15,null,null,1.516274
VTC,1/17/2008 12:00:00 AM,38.3,38.3,37,37.5,3210,38.3,34.7,36.5,1,2.74,0,0,0,36.78,35.98,37.145,31.432,null,null,0.8845209
VTC,1/16/2008 12:00:00 AM,36.5,36.5,36,36.5,3800,36.5,33.1,34.8,1.7,4.89,0,0,0,37.2,35.8,37.26,31.698,null,null,-1.258747
VTC,1/15/2008 12:00:00 AM,34.8,36,34.8,34.8,6020,38.4,34.8,36.6,-1.8,-4.92,0,700,320,36.92,35.63,37.2,31.934,null,null,-3.183672
VTC,1/14/2008 12:00:00 AM,38.2,38.2,36.6,36.6,3800,40.4,36.6,38.5,-1.9,-4.94,0,0,700,36.68,35.81,37.14,32.21,null,null,-0.1813251
VTC,1/11/2008 12:00:00 AM,39.9,41.6,38.5,38.5,5170,41.9,37.91,39.9,-1.4,-3.51,0,0,1000,36.78,36.31,37.235,32.528,null,null,4.135523
VTC,1/10/2008 12:00:00 AM,39.9,40.5,39.9,39.9,8090,44.1,39.9,42,-2.1,-5,0,0,0,37.26,37.02,37.305,32.878,null,null,5.129942
VTC,1/9/2008 12:00:00 AM,43.1,43.1,42,42,5160,44.6,40.4,42.5,-0.5,-1.18,0,0,510,38.36,37.78,37.455,33.274,null,null,9.727324
VTC,1/8/2008 12:00:00 AM,41,42.5,41,42.5,2770,43,39,41,1.5,3.66,0,0,420,39.9,38.41,37.655,33.684,null,null,8.790173
VTC,1/7/2008 12:00:00 AM,43,43,41,41,2510,45.1,40.9,43,-2,-4.65,0,0,260,40.78,38.73,37.68,34.042,null,null,8.086058
VTC,1/4/2008 12:00:00 AM,42.2,43.6,42.2,43,2130,45.7,41.5,43.6,-0.6,-1.38,0,0,0,41.68,39.23,37.73,34.416,null,null,11.12304
VTC,1/3/2008 12:00:00 AM,45.1,45.1,43.6,43.6,2020,47.3,42.9,45.1,-1.5,-3.33,0,0,0,42.42,39.84,37.91,34.778,null,null,14.0439
VTC,1/2/2008 12:00:00 AM,46,46.2,45.1,45.1,2080,48.3,43.7,46,-0.9,-1.96,0,0,0,43.04,40.7,38.25,35.144,null,null,16.15009
VTC,12/28/2007 12:00:00 AM,0,46,46,46,1000,48.8,44.2,46.5,-0.5,-1.08,0,0,0,43.74,41.82,38.725,35.548,null,null,15.25628
VTC,12/27/2007 12:00:00 AM,47.9,47.9,46.5,46.5,2700,48.8,44.2,46.5,0,0,0,0,0,44.84,42.81,39.31,35.936,null,null,14.75485
VTC,12/26/2007 12:00:00 AM,0,46.5,46.5,46.5,280,49.3,44.7,47,-0.5,-1.06,0,0,0,45.54,43.61,39.96,36.296,null,null,11.26616
VTC,12/25/2007 12:00:00 AM,44.7,47,44.7,47,3600,49.3,44.7,47,0,0,0,3000,0,46.22,44.32,40.67,36.636,null,null,8.713557
VTC,12/24/2007 12:00:00 AM,47,47,46.5,47,8210,48.3,43.7,46,1,2.17,0,0,0,46.6,44.82,41.3,36.966,null,null,7.957948
VTC,12/21/2007 12:00:00 AM,45,46.9,45,46,4510,47.2,42.8,45,1,2.22,0,100,0,46.6,45.17,41.79,37.256,null,null,5.542946
VTC,12/20/2007 12:00:00 AM,45.5,45.5,43.2,45,9620,47.2,42.8,45,0,0,0,0,0,46.3,45.57,42.15,37.546,null,null,3.114836
VTC,12/19/2007 12:00:00 AM,43.1,46,43.1,45,3510,47.2,42.8,45,0,0,0,1000,0,46,45.77,42.5,37.834,null,null,2.83739
VTC,12/18/2007 12:00:00 AM,45,45,43.1,45,1420,46.9,42.5,44.7,0.3,0.67,0,0,0,45.6,45.91,42.875,38.15001,null,null,2.024654
VTC,12/17/2007 12:00:00 AM,45.2,48,44.7,44.7,3010,49.3,44.7,47,-2.3,-4.89,0,50,0,45.14,45.87,43.285,38.486,null,null,3.248114
VTC,12/14/2007 12:00:00 AM,47,47,47,47,410,49.8,45.2,47.5,-0.5,-1.05,0,0,0,45.34,45.97,43.895,38.894,null,null,3.94625
VTC,12/13/2007 12:00:00 AM,47.5,47.5,47.1,47.5,1150,49.8,45.2,47.5,0,0,0,0,0,45.84,46.07,44.44,39.286,null,null,3.535556
VTC,12/12/2007 12:00:00 AM,47.1,47.5,47,47.5,4700,49.4,44.8,47.1,0.4,0.85,0,0,0,46.34,46.17,44.89,39.65,null,null,2.882805
VTC,12/11/2007 12:00:00 AM,47.6,48,47,47.1,3250,50,45.6,48,-0.9,-1.87,0,0,0,46.76,46.18,45.25,39.976,null,null,2.504945
VTC,12/10/2007 12:00:00 AM,47.4,48.5,47.2,48,10050,50.5,46.1,48.5,-0.5,-1.03,0,0,0,47.42,46.28,45.55,40.29,null,null,2.683353
VTC,12/7/2007 12:00:00 AM,48,48.5,48,48.5,4100,49.9,45.3,47.6,0.9,1.89,0,0,0,47.72,46.53,45.85,40.616,null,null,2.891251
VTC,12/6/2007 12:00:00 AM,47.6,48.2,47.6,47.6,3910,50,45.6,48,-0.4,-0.83,0,0,0,47.74,46.79,46.18,40.898,null,null,2.030859
VTC,12/5/2007 12:00:00 AM,47.6,48.2,47.6,48,5020,50.5,45.8,48.2,-0.2,-0.41,0,0,0,47.84,47.09,46.43,41.17601,null,null,1.877483
VTC,12/4/2007 12:00:00 AM,49.5,49.5,48.2,48.2,5640,51.5,47.1,49.5,-1.3,-2.63,0,0,0,48.06,47.41,46.66,41.49001,null,null,2.423219
VTC,12/3/2007 12:00:00 AM,48.1,50,48.1,49.5,3160,51.5,47.1,49.5,0,0,0,0,0,48.36,47.89,46.88,41.796,null,null,2.887264
VTC,11/30/2007 12:00:00 AM,49.5,49.5,49,49.5,1220,51.5,47,49.4,0.1,0.2,0,0,0,48.56,48.14,47.055,42.06601,null,null,2.938011
VTC,11/29/2007 12:00:00 AM,49.8,49.8,49.4,49.4,6530,51,46.6,49,0.4,0.82,0,0,0,48.92,48.33,47.2,42.29801,null,null,3.102407
VTC,11/28/2007 12:00:00 AM,49,49.5,49,49,3580,51,46.6,49,0,0,0,0,0,49.12,48.48,47.325,42.54601,null,null,2.611789
VTC,11/27/2007 12:00:00 AM,48,49,48,49,3760,50,45.6,48,1,2.08,0,0,0,49.28,48.67,47.425,42.756,null,null,1.87419
VTC,11/26/2007 12:00:00 AM,47.6,49,47.6,48,6060,49.9,45.3,47.6,0.4,0.84,0,0,0,48.98,48.67,47.475,42.936,null,null,1.130957
VTC,11/23/2007 12:00:00 AM,47.6,49.5,47.6,47.6,8170,49.9,45.3,47.6,0,0,0,10,0,48.6,48.58,47.555,43.11801,null,null,1.136282
VTC,11/22/2007 12:00:00 AM,47.5,50,47.5,47.6,6250,50,45.5,47.8,-0.2,-0.42,0,0,0,48.24,48.58,47.685,43.26,null,null,1.208895
VTC,11/21/2007 12:00:00 AM,48.2,48.5,47,47.8,3430,51,46.6,49,-1.2,-2.45,0,0,0,48,48.56,47.825,43.376,null,null,0.007696221
VTC,11/20/2007 12:00:00 AM,50,51,49,49,2820,52.5,47.5,50,-1,-2,0,0,0,48,48.64,48.025,43.55601,null,null,2.777298
VTC,11/19/2007 12:00:00 AM,50.5,51.5,49,50,2220,52.5,47.5,50.5,-0.5,-0.99,0,0,0,48.4,48.69,48.29,43.79,null,null,3.137456
VTC,11/16/2007 12:00:00 AM,51.5,51.5,50.5,50.5,9060,53.5,48.5,51,-0.5,-0.98,0,1010,0,48.98,48.79,48.465,44.07,null,null,3.863416
VTC,11/15/2007 12:00:00 AM,52.5,52.5,51,51,5030,55,49.9,52.5,-1.5,-2.86,0,1520,0,49.66,48.95,48.64,44.394,null,null,4.64768
VTC,11/14/2007 12:00:00 AM,50,52.5,50,52.5,12040,53.5,48.5,51,1.5,2.94,0,0,0,50.6,49.3,48.89,44.774,null,True,4.580131
VTC,11/13/2007 12:00:00 AM,51,51,50,51,9410,55,49.9,52.5,-1.5,-2.86,0,0,350,51,49.5,49.085,45.138,null,null,2.624342
VTC,11/12/2007 12:00:00 AM,54.5,54.5,52.5,52.5,23670,55,49.9,52.5,0,0,0,0,2160,51.5,49.95,49.31,45.5,null,null,6.363829
VTC,11/9/2007 12:00:00 AM,52,52.5,51,52.5,43530,52.5,47.5,50,2.5,5,0,0,0,51.9,50.44,49.51,45.826,null,null,4.003435
VTC,11/8/2007 12:00:00 AM,52,52,50,50,9710,53.5,48.5,51,-1,-1.96,0,0,3900,51.7,50.68,49.63,46.07,null,null,1.628217
VTC,11/7/2007 12:00:00 AM,48,51,47.5,51,37430,52.5,47.5,50,1,2,0,0,25940,51.4,51,49.78,46.32999,null,null,0.1022455
VTC,11/6/2007 12:00:00 AM,51,51,50,50,6620,53.5,48.5,51,-1,-1.96,0,110,0,51.2,51.1,49.87,46.57999,null,null,0.7524733
VTC,11/5/2007 12:00:00 AM,51.5,51.5,50,51,11250,52.5,47.5,50,1,2,0,200,60,50.9,51.2,49.945,46.87,null,null,1.443106
VTC,11/2/2007 12:00:00 AM,49,53.5,49,50,16090,53.5,48.5,51,-1,-1.96,0,1000,1000,50.4,51.15,49.97,47.174,null,null,1.334002
VTC,11/1/2007 12:00:00 AM,53,53,51,51,9070,54.5,49.4,52,-1,-1.92,0,100,0,50.6,51.15,50.05,47.462,null,null,2.643481
VTC,10/31/2007 12:00:00 AM,53,53.5,52,52,14060,56,51,53.5,-1.5,-2.8,0,0,2160,50.8,51.1,50.2,47.732,null,null,3.915141
VTC,10/30/2007 12:00:00 AM,55,55,53.5,53.5,8690,58.5,53.5,56,-2.5,-4.46,0,2160,0,51.5,51.35,50.425,48.00401,null,null,6.165528
VTC,10/29/2007 12:00:00 AM,53.5,56,53.5,56,7730,58.5,53.5,56,0,0,0,0,0,52.5,51.7,50.825,48.284,True,null,7.47394
VTC,10/26/2007 12:00:00 AM,56.5,56.5,55,56,50230,56.5,51.5,54,2,3.7,0,1000,0,53.7,52.05,51.245,48.554,null,null,7.642001
VTC,10/25/2007 12:00:00 AM,52,54,52,54,22950,54,49,51.5,2.5,4.85,0,0,0,54.3,52.45,51.565,48.814,null,null,2.948758
VTC,10/24/2007 12:00:00 AM,52,52,51,51.5,16490,54.5,49.4,52,-0.5,-0.96,0,200,0,54.2,52.5,51.75,48.984,null,null,-0.1803342
VTC,10/23/2007 12:00:00 AM,51,53,50.5,52,25690,55.5,50.5,53,-1,-1.89,0,350,12700,53.9,52.7,51.9,49.152,null,null,0.03699198
VTC,10/22/2007 12:00:00 AM,53,53.5,53,53,22140,58,53,55.5,-2.5,-4.5,0,0,8750,53.3,52.9,52.05,49.31,null,null,1.882274
VTC,10/19/2007 12:00:00 AM,56.5,56.5,55.5,55.5,9330,60.5,55.5,58,-2.5,-4.31,0,1000,0,53.2,53.45,52.3,49.5,null,null,5.7054
VTC,10/18/2007 12:00:00 AM,60.5,60.5,57.5,58,40130,61.5,56.5,59,-1,-1.69,0,5300,190,54,54.15,52.65,49.73,null,null,9.454808
VTC,10/17/2007 12:00:00 AM,59,59,58,59,98550,59,54,56.5,2.5,4.42,0,26100,0,55.5,54.85,52.975,49.98,null,null,8.572185
VTC,10/16/2007 12:00:00 AM,56.5,56.5,56.5,56.5,108690,56.5,51.5,54,2.5,4.63,0,2200,2960,56.4,55.15,53.25,50.17,null,null,4.799687
VTC,10/15/2007 12:00:00 AM,54,54,54,54,31000,54,49,51.5,2.5,4.85,0,0,5000,56.6,54.95,53.325,50.31,null,null,0.9247686
VTC,10/12/2007 12:00:00 AM,51.5,51.5,51.5,51.5,16930,51.5,46.8,49.2,2.3,4.67,0,0,150,55.8,54.5,53.275,50.42,null,null,-2.595146
VTC,10/11/2007 12:00:00 AM,49.2,49.2,49.2,49.2,7860,49.2,44.6,46.9,2.3,4.9,0,0,80,54.04,54.02,53.235,50.504,null,null,-6.039932
