-0.171597633136095 1:0.650887573964497 2:-0.177514792899408 3:0.0591715976331361 4:0.520710059171598 5:0.0118343195266272 
-0.0118343195266272 1:0.502958579881657 2:-0.14792899408284 3:0.177514792899408 4:0.355029585798817 5:0.177514792899408 
-0.0118343195266272 1:0.242603550295858 2:-0.124260355029586 3:0.325443786982249 4:0.331360946745562 5:0.171597633136095 
-0.254437869822485 1:-0.0177514792899408 2:0.0710059171597633 3:0.29585798816568 4:0.461538461538462 5:0.159763313609467 
-0.591715976331361 1:-0.0236686390532545 2:0.0769230769230769 3:0.313609467455621 4:0.443786982248521 5:0.207100591715976 
-0.532544378698225 1:-0.0355029585798817 2:0.0887573964497042 3:0.331360946745562 4:0.301775147928994 5:0.254437869822485 
-0.384615384615385 1:-0.177514792899408 2:0.0591715976331361 3:0.520710059171598 4:0.0118343195266272 5:0.236686390532544 
-0.532544378698225 1:-0.14792899408284 2:0.177514792899408 3:0.355029585798817 4:0.177514792899408 5:0.29585798816568 
-0.50887573964497 1:-0.124260355029586 2:0.325443786982249 3:0.331360946745562 4:0.171597633136095 5:0.112426035502959 
-0.662721893491124 1:0.0710059171597633 2:0.29585798816568 3:0.461538461538462 4:0.159763313609467 5:0.118343195266272 
-0.57396449704142 1:0.0769230769230769 2:0.313609467455621 3:0.443786982248521 4:0.207100591715976 5:0 
-0.372781065088757 1:0.0887573964497042 2:0.331360946745562 3:0.301775147928994 4:0.254437869822485 5:-0.242603550295858 
-0.319526627218935 1:0.0591715976331361 2:0.520710059171598 3:0.0118343195266272 4:0.236686390532544 5:-0.272189349112426 
-0.603550295857988 1:0.177514792899408 2:0.355029585798817 3:0.177514792899408 4:0.29585798816568 5:-0.165680473372781 
-0.686390532544379 1:0.325443786982249 2:0.331360946745562 3:0.171597633136095 4:0.112426035502959 5:0.183431952662722 
-0.562130177514793 1:0.29585798816568 2:0.461538461538462 3:0.159763313609467 4:0.118343195266272 5:-0.0887573964497041 
-0.591715976331361 1:0.313609467455621 2:0.443786982248521 3:0.207100591715976 4:0 5:-0.14792899408284 
-0.739644970414201 1:0.331360946745562 2:0.301775147928994 3:0.254437869822485 4:-0.242603550295858 5:0.21301775147929 
-0.85207100591716 1:0.520710059171598 2:0.0118343195266272 3:0.236686390532544 4:-0.272189349112426 5:0.538461538461538 
-0.633136094674556 1:0.355029585798817 2:0.177514792899408 3:0.29585798816568 4:-0.165680473372781 5:0.177514792899408 
-0.443786982248521 1:0.331360946745562 2:0.171597633136095 3:0.112426035502959 4:0.183431952662722 5:-0.0887573964497041 
-0.739644970414201 1:0.461538461538462 2:0.159763313609467 3:0.118343195266272 4:-0.0887573964497041 5:0.207100591715976 
-0.650887573964497 1:0.443786982248521 2:0.207100591715976 3:0 4:-0.14792899408284 5:0.14792899408284 
-0.526627218934911 1:0.301775147928994 2:0.254437869822485 3:-0.242603550295858 4:0.21301775147929 5:-0.21301775147929 
-0.532544378698225 1:0.0118343195266272 2:0.236686390532544 3:-0.272189349112426 4:0.538461538461538 5:-0.325443786982249 
-0.562130177514793 1:0.177514792899408 2:0.29585798816568 3:-0.165680473372781 4:0.177514792899408 5:-0.189349112426035 
-0.710059171597633 1:0.171597633136095 2:0.112426035502959 3:0.183431952662722 4:-0.0887573964497041 5:-0.0887573964497041 
-0.911242603550296 1:0.159763313609467 2:0.118343195266272 3:-0.0887573964497041 4:0.207100591715976 5:-0.207100591715976 
-1.0414201183432 1:0.207100591715976 2:0 3:-0.14792899408284 4:0.14792899408284 5:-0.14792899408284 
-0.917159763313609 1:0.254437869822485 2:-0.242603550295858 3:0.21301775147929 4:-0.21301775147929 5:-0.142011834319527 
