0.21301775147929 1:0.118343195266272 2:0.254437869822485 3:0.27810650887574 4:-0.289940828402367 5:-0.0118343195266272 
0.118343195266272 1:0.242603550295858 2:0.266272189349112 3:-0.00591715976331361 4:-0.27810650887574 5:0.248520710059172 
0.266272189349112 1:0.254437869822485 2:0.27810650887574 3:-0.289940828402367 4:-0.0118343195266272 5:0.124260355029586 
0.538461538461538 1:0.266272189349112 2:-0.00591715976331361 3:-0.27810650887574 4:0.248520710059172 5:-0.118343195266272 
0.816568047337278 1:0.27810650887574 2:-0.289940828402367 3:-0.0118343195266272 4:0.124260355029586 5:-0.236686390532544 
0.591715976331361 1:-0.00591715976331361 2:-0.27810650887574 3:0.248520710059172 4:-0.118343195266272 5:-0.0591715976331361 
0.467455621301775 1:-0.289940828402367 2:-0.0118343195266272 3:0.124260355029586 4:-0.236686390532544 5:0.189349112426035 
0.49112426035503 1:-0.27810650887574 2:0.248520710059172 3:-0.118343195266272 4:-0.0591715976331361 5:0.266272189349112 
0.650887573964497 1:-0.0118343195266272 2:0.124260355029586 3:-0.236686390532544 4:0.189349112426035 5:0.106508875739645 
0.662721893491124 1:0.248520710059172 2:-0.118343195266272 3:-0.0591715976331361 4:0.266272189349112 5:-0.029585798816568 
0.502958579881657 1:0.124260355029586 2:-0.236686390532544 3:0.189349112426035 4:0.106508875739645 5:0.029585798816568 
0.473372781065089 1:-0.118343195266272 2:-0.0591715976331361 3:0.266272189349112 4:-0.029585798816568 5:0.0591715976331361 
0.325443786982249 1:-0.236686390532544 2:0.189349112426035 3:0.106508875739645 4:0.029585798816568 5:0.177514792899408 
0.319526627218935 1:-0.0591715976331361 2:0.266272189349112 3:-0.029585798816568 4:0.0591715976331361 5:0.301775147928994 
0.337278106508876 1:0.189349112426035 2:0.106508875739645 3:0.029585798816568 4:0.177514792899408 5:0.313609467455621 
0.562130177514793 1:0.266272189349112 2:-0.029585798816568 3:0.0591715976331361 4:0.301775147928994 5:-0.00591715976331361 
0.408284023668639 1:0.106508875739645 2:0.029585798816568 3:0.177514792899408 4:0.313609467455621 5:-0.159763313609467 
0.307692307692308 1:-0.029585798816568 2:0.0591715976331361 3:0.301775147928994 4:-0.00591715976331361 5:0.165680473372781 
-0.00591715976331358 1:0.029585798816568 2:0.177514792899408 3:0.313609467455621 4:-0.159763313609467 5:0.289940828402367 
0.136094674556213 1:0.0591715976331361 2:0.301775147928994 3:-0.00591715976331361 4:0.165680473372781 5:0.142011834319527 
0.325443786982249 1:0.177514792899408 2:0.313609467455621 3:-0.159763313609467 4:0.289940828402367 5:-0.118343195266272 
0.142011834319527 1:0.301775147928994 2:-0.00591715976331361 3:0.165680473372781 4:0.142011834319527 5:-0.130177514792899 
-0.0355029585798816 1:0.313609467455621 2:-0.159763313609467 3:0.289940828402367 4:-0.118343195266272 5:0 
-0.0177514792899408 1:-0.00591715976331361 2:0.165680473372781 3:0.142011834319527 4:-0.130177514792899 5:0.14792899408284 
-0.029585798816568 1:-0.159763313609467 2:0.289940828402367 3:-0.118343195266272 4:0 5:0.325443786982249 
-0.207100591715976 1:0.165680473372781 2:0.142011834319527 3:-0.130177514792899 4:0.14792899408284 5:0.236686390532544 
-0.059171597633136 1:0.289940828402367 2:-0.118343195266272 3:0 4:0.325443786982249 5:-0.0887573964497042 
0.0591715976331361 1:0.142011834319527 2:-0.130177514792899 3:0.14792899408284 4:0.236686390532544 5:-0.0887573964497042 
0.390532544378698 1:-0.118343195266272 2:0 3:0.325443786982249 4:-0.0887573964497042 5:-0.124260355029586 
0.0414201183431953 1:-0.130177514792899 2:0.14792899408284 3:0.236686390532544 4:-0.0887573964497042 5:-0.029585798816568 
